0,1405007694,utime,T(cK),I(cA),V(mV),V_sup(mV),Stat,T(cK),I(cA),V(mV),V_sup(mV),Stat
0,1405007871,178379,30600,98,14180,23562,1,30510,98,14160,23859,3
0,1405007872,179382,30600,100,14180,23562,1,30510,98,14165,23859,3
0,1405007873,180390,30600,100,14180,23562,1,30510,98,14165,23859,3
0,1405007874,181392,30600,100,14180,23562,1,30510,98,14165,23859,3
0,1405007875,182399,30600,100,14185,23562,1,30510,98,14165,23859,3
0,1405007876,183405,30600,98,14185,23551,1,30555,98,14165,23859,3
0,1405007877,184416,30600,98,14185,23551,1,30510,98,14170,23859,3
0,1405007878,185419,30600,98,14185,23551,1,30510,98,14170,23859,3
0,1405007879,186421,30600,98,14190,23562,1,30555,98,14170,23859,3
0,1405007880,187422,30600,100,14190,23562,1,30510,98,14170,23859,3
0,1405007881,188427,30600,100,14190,23562,1,30555,98,14175,23859,3
0,1405007882,189434,30600,98,14190,23562,1,30510,98,14175,23859,3
0,1405007883,190440,30600,100,14195,23562,1,30510,98,14180,23859,3
0,1405007884,191445,30600,98,14195,23551,1,30510,98,14180,23859,3
0,1405007885,192446,30600,98,14195,23562,1,30510,98,14180,23859,3
0,1405007886,193455,30600,98,14200,23562,1,30510,98,14180,23859,3
0,1405007887,194458,30600,98,14200,23551,1,30510,98,14180,23859,3
0,1405007888,195467,30600,100,14200,23551,1,30510,98,14185,23859,3
0,1405007889,196474,30600,98,14200,23551,1,30510,98,14185,23859,3
0,1405007890,197479,30600,98,14205,23562,1,30510,98,14185,23859,3
0,1405007891,198483,30600,98,14205,23551,1,30510,98,14190,23859,3
0,1405007892,199492,30600,98,14205,23551,1,30510,98,14190,23859,3
0,1405007893,200498,30600,100,14210,23551,1,30510,98,14190,23859,3
0,1405007894,201511,30600,98,14210,23551,1,30510,98,14190,23859,3
0,1405007895,202514,30600,100,14210,23551,1,30510,98,14190,23859,3
0,1405007896,203522,30600,100,14210,23551,1,30510,98,14195,23859,3
0,1405007897,204524,30600,98,14210,23551,1,30510,98,14195,23859,3
0,1405007898,205527,30600,98,14215,23551,1,30510,98,14195,23859,3
0,1405007899,206535,30600,98,14215,23551,1,30510,98,14195,23859,3
0,1405007900,207547,30600,98,14215,23551,1,30510,98,14200,23859,3
0,1405007901,208556,30600,98,14215,23551,1,30510,98,14200,23859,3
0,1405007902,209564,30600,100,14220,23551,1,30510,98,14200,23859,3
0,1405007903,210566,30600,98,14220,23551,1,30510,98,14200,23859,3
0,1405007904,211567,30600,98,14220,23551,1,30510,98,14205,23859,3
0,1405007905,212571,30600,100,14225,23551,1,30510,98,14205,23859,3
0,1405007906,213574,30600,98,14225,23551,1,30510,98,14205,23859,3
0,1405007907,214576,30600,100,14225,23551,1,30555,98,14210,23859,3
0,1405007908,215577,30600,98,14225,23551,1,30510,98,14210,23859,3
0,1405007909,216580,30600,98,14230,23551,1,30510,98,14210,23859,3
0,1405007910,217585,30600,98,14230,23551,1,30510,98,14210,23859,3
0,1405007911,218596,30600,98,14230,23551,1,30510,98,14210,23859,3
0,1405007912,219604,30600,100,14230,23551,1,30510,98,14215,23859,3
0,1405007913,220616,30600,98,14235,23551,1,30510,98,14215,23859,3
0,1405007914,221619,30600,98,14235,23551,1,30510,98,14215,23859,3
0,1405007915,222622,30600,98,14235,23551,1,30510,98,14220,23859,3
0,1405007916,223625,30600,98,14235,23551,1,30510,98,14220,23859,3
0,1405007917,224626,30600,98,14240,23551,1,30510,98,14220,23859,3
0,1405007918,225628,30600,100,14240,23551,1,30555,98,14220,23859,3
0,1405007919,226630,30600,98,14240,23551,1,30510,98,14220,23859,3
0,1405007920,227637,30600,100,14245,23551,1,30510,98,14225,23859,3
0,1405007921,228638,30600,98,14245,23551,1,30510,98,14225,23859,3
0,1405007922,229645,30600,98,14245,23551,1,30510,98,14225,23859,3
0,1405007923,230656,30600,100,14245,23551,1,30510,98,14230,23859,3
0,1405007924,231659,30600,98,14245,23551,1,30510,98,14230,23859,3
0,1405007925,232668,30600,98,14250,23551,1,30510,98,14230,23859,3
0,1405007926,233672,30600,98,14250,23551,1,30510,98,14230,23859,3
0,1405007927,234675,30600,100,14250,23551,1,30510,98,14235,23859,3
0,1405007928,235685,30600,100,14250,23551,1,30555,98,14235,23859,3
0,1405007929,236695,30600,100,14255,23551,1,30510,98,14235,23859,3
0,1405007930,237704,30600,98,14255,23551,1,30555,98,14235,23859,3
0,1405007931,238710,30600,98,14255,23551,1,30510,98,14240,23859,3
0,1405007932,239716,30600,98,14255,23551,1,30510,98,14240,23859,3
0,1405007933,240719,30600,98,14260,23551,1,30510,98,14240,23859,3
0,1405007934,241724,30600,98,14260,23551,1,30510,98,14240,23859,3
0,1405007935,242733,30600,98,14260,23551,1,30510,98,14240,23859,3
0,1405007936,243741,30600,98,14260,23551,1,30510,98,14245,23859,3
0,1405007937,244743,30600,100,14265,23551,1,30510,98,14245,23859,3
0,1405007938,245744,30600,98,14265,23551,1,30510,98,14245,23859,3
0,1405007939,246753,30600,98,14265,23551,1,30510,98,14250,23859,3
0,1405007940,247760,30600,98,14265,23551,1,30510,98,14250,23859,3
0,1405007941,248767,30600,98,14270,23551,1,30510,98,14250,23859,3
0,1405007942,249771,30600,98,14270,23551,1,30510,98,14250,23859,3
0,1405007943,250776,30600,98,14270,23551,1,30510,98,14250,23859,3
0,1405007944,251779,30600,98,14270,23551,1,30510,98,14255,23859,3
0,1405007945,252792,30600,100,14275,23551,1,30510,98,14255,23859,3
0,1405007946,253795,30600,98,14275,23551,1,30510,98,14255,23859,3
0,1405007947,254801,30600,98,14275,23551,1,30510,98,14255,23859,3
0,1405007948,255810,30600,98,14280,23551,1,30510,98,14260,23859,3
0,1405007949,256817,30600,98,14280,23551,1,30510,98,14260,23859,3
0,1405007950,257823,30600,100,14280,23551,1,30510,98,14260,23859,3
0,1405007951,258832,30600,98,14280,23551,1,30510,98,14260,23859,3
0,1405007952,259835,30600,98,14285,23551,1,30510,98,14260,23859,3
0,1405007953,260845,30600,98,14285,23551,1,30510,98,14265,23859,3
0,1405007954,261850,30600,98,14285,23551,1,30510,98,14265,23859,3
0,1405007955,262853,30600,98,14285,23551,1,30510,98,14270,23859,3
0,1405007956,263862,30600,98,14285,23551,1,30510,98,14265,23859,3
0,1405007957,264869,30600,98,14285,23551,1,30510,98,14270,23859,3
0,1405007958,265879,30600,98,14290,23551,1,30510,98,14270,23859,3
0,1405007959,266882,30600,98,14290,23551,1,30510,98,14270,23859,3
0,1405007960,267885,30600,98,14290,23551,1,30510,98,14275,23859,3
0,1405007961,268886,30600,98,14295,23551,1,30510,98,14275,23859,3
0,1405007962,269890,30600,98,14295,23551,1,30510,98,14275,23859,3
0,1405007963,270894,30600,98,14295,23551,1,30510,98,14275,23859,3
0,1405007964,271898,30600,98,14295,23551,1,30510,98,14275,23859,3
0,1405007965,272904,30600,98,14295,23551,1,30510,98,14280,23859,3
0,1405007966,273913,30600,98,14300,23551,1,30510,98,14280,23859,3
0,1405007967,274917,30600,98,14300,23551,1,30510,98,14280,23859,3
0,1405007968,275926,30600,98,14305,23551,1,30510,98,14285,23859,3
0,1405007969,276935,30600,98,14305,23551,1,30510,98,14285,23859,3
0,1405007970,277937,30600,98,14305,23551,1,30510,98,14285,23859,3
0,1405007971,278942,30600,98,14305,23551,1,30510,98,14285,23859,3
0,1405007972,279947,30600,100,14305,23551,1,30510,98,14285,23859,3
0,1405007973,280948,30600,98,14310,23551,1,30510,98,14290,23859,3
0,1405007974,281956,30600,98,14310,23551,1,30510,98,14290,23859,3
0,1405007975,282964,30600,98,14310,23551,1,30510,98,14290,23859,3
0,1405007976,283966,30600,100,14310,23551,1,30510,98,14290,23859,3
0,1405007977,284971,30600,98,14315,23551,1,30555,98,14295,23859,3
0,1405007978,285976,30600,98,14315,23551,1,30510,98,14295,23859,3
0,1405007979,286977,30600,100,14315,23551,1,30510,98,14295,23859,3
0,1405007980,287985,30600,100,14315,23551,1,30510,98,14295,23859,3
0,1405007981,288992,30600,98,14320,23551,1,30510,98,14300,23859,3
0,1405007982,289999,30600,98,14320,23551,1,30510,98,14300,23859,3
0,1405007984,291003,30600,98,14320,23551,1,30510,98,14300,23859,3
0,1405007985,292007,30600,98,14320,23551,1,30510,98,14300,23859,3
0,1405007986,293010,30600,98,14325,23551,1,30510,98,14305,23859,3
0,1405007987,294019,30600,98,14325,23551,1,30510,98,14305,23859,3
0,1405007988,295020,30600,98,14325,23551,1,30510,98,14305,23859,3
0,1405007989,296028,30600,98,14325,23551,1,30510,98,14305,23859,3
0,1405007990,297029,30600,98,14330,23551,1,30510,98,14310,23859,3
0,1405007991,298038,30600,98,14330,23551,1,30510,98,14310,23859,3
0,1405007992,299039,30600,98,14330,23551,1,30510,98,14310,23859,3
0,1405007993,300048,30600,98,14330,23551,1,30510,98,14310,23859,3
0,1405007994,301051,30600,98,14330,23551,1,30510,98,14310,23859,3
0,1405007995,302065,30600,98,14335,23551,1,30510,98,14315,23859,3
0,1405007996,303068,30600,98,14335,23551,1,30510,98,14315,23859,3
0,1405007997,304071,30600,98,14335,23551,1,30510,98,14315,23859,3
0,1405007998,305079,30600,98,14335,23551,1,30555,98,14315,23859,3
0,1405007999,306093,30600,98,14340,23551,1,30510,98,14320,23848,3
0,1405008000,307095,30600,98,14340,23551,1,30510,98,14320,23859,3
0,1405008001,308097,30600,98,14340,23551,1,30510,98,14320,23848,3
0,1405008002,309104,30600,98,14345,23551,1,30555,98,14320,23859,3
0,1405008003,310112,30600,98,14345,23551,1,30510,98,14325,23859,3
0,1405008004,311114,30600,98,14345,23551,1,30510,98,14325,23859,3
0,1405008005,312129,30600,98,14345,23551,1,30510,98,14325,23859,3
0,1405008006,313134,30600,100,14345,23551,1,30510,100,14325,23859,3
0,1405008007,314140,30600,98,14345,23551,1,30510,100,14330,23859,3
0,1405008008,315150,30600,98,14350,23551,1,30510,100,14330,23859,3
0,1405008009,316152,30600,98,14350,23551,1,30510,100,14330,23859,3
0,1405008010,317153,30600,98,14350,23551,1,30510,100,14330,23859,3
0,1405008011,318158,30600,98,14350,23551,1,30510,100,14335,23859,3
0,1405008012,319160,30600,98,14355,23551,1,30510,100,14335,23859,3
0,1405008013,320167,30600,98,14355,23551,1,30510,98,14335,23859,3
0,1405008014,321172,30600,98,14355,23551,1,30510,100,14335,23859,3
0,1405008015,322175,30600,98,14355,23551,1,30510,100,14335,23848,3
0,1405008016,323176,30600,98,14355,23551,1,30510,100,14340,23859,3
0,1405008017,324178,30600,98,14360,23551,1,30510,100,14340,23859,3
0,1405008018,325184,30600,98,14360,23551,1,30510,100,14340,23859,3
0,1405008019,326185,30600,100,14360,23551,1,30510,100,14340,23859,3
0,1405008020,327188,30600,98,14365,23551,1,30510,100,14345,23859,3
0,1405008021,328197,30600,98,14365,23551,1,30555,100,14345,23859,3
0,1405008022,329200,30600,100,14365,23551,1,30510,100,14345,23859,3
0,1405008023,330213,30600,98,14365,23551,1,30510,100,14345,23859,3
0,1405008024,331217,30600,98,14365,23551,1,30510,100,14345,23859,3
0,1405008025,332224,30600,98,14370,23551,1,30510,100,14350,23848,3
0,1405008026,333232,30600,100,14370,23551,1,30510,100,14350,23859,3
0,1405008027,334237,30600,98,14370,23551,1,30555,100,14350,23848,3
0,1405008028,335242,30600,98,14370,23551,1,30510,100,14350,23859,3
0,1405008029,336243,30600,98,14375,23551,1,30510,100,14355,23859,3
0,1405008030,337245,30600,98,14375,23551,1,30510,100,14355,23859,3
0,1405008031,338250,30600,98,14375,23551,1,30510,100,14355,23848,3
0,1405008032,339255,30600,98,14375,23551,1,30510,100,14355,23859,3
0,1405008033,340256,30600,98,14380,23551,1,30510,100,14360,23859,3
0,1405008034,341261,30600,98,14380,23551,1,30555,98,14360,23859,3
0,1405008035,342262,30600,98,14380,23551,1,30555,100,14360,23848,3
0,1405008036,343264,30600,98,14380,23551,1,30510,100,14360,23859,3
0,1405008037,344266,30600,98,14380,23551,1,30510,100,14360,23848,3
0,1405008038,345268,30600,98,14385,23551,1,30510,100,14365,23848,3
0,1405008039,346272,30600,98,14385,23551,1,30510,100,14365,23848,3
0,1405008040,347282,30600,98,14385,23551,1,30510,100,14365,23848,3
0,1405008041,348284,30600,98,14390,23551,1,30555,100,14365,23848,3
0,1405008042,349289,30600,98,14390,23551,1,30510,100,14370,23859,3
