0,1405715931,utime,T(cK),I(cA),V(mV),V_sup(mV),Stat,T(cK),I(cA),V(mV),V_sup(mV),Stat
0,1405715931,mins,,,0,,,,,,0,,,,,0,,,,,0,,,,,,,,0,,,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,0
0,1405715931,maxs,,32768,,,32768,,32768,,32768,32768,32768,32768,32768,,32768,,32768
0,1405715931,attr,,N,,,,,,,,N,,,,,,N,,,,,,,N,,,,,N,,,,,N,,,,,N,,,,,N,,,,N,,,,,,,N
0,1405715931,1982,0,0,0,0,0,0,0,0,0,0
0,1405715934,4667,30195,-96,13730,0,1,30105,-96,13690,99,1
0,1405715935,5674,30195,-96,13725,0,1,30105,-96,13690,99,1
0,1405715936,6677,30195,-98,13725,0,1,30060,-98,13685,99,1
0,1405715937,7681,30195,-98,13725,0,1,30060,-98,13685,99,1
0,1405715938,8990,30195,-6,13775,21615,1,30105,-6,13735,22000,1
0,1405715939,9991,30240,0,13795,23903,4,30105,0,13755,24145,2
0,1405715941,11006,30240,0,13795,23903,4,30105,0,13760,24145,2
0,1405715942,12011,30195,100,13850,23529,1,30105,100,13810,23870,3
0,1405715943,13014,30195,100,13855,23529,1,30105,100,13815,23859,3
0,1405715944,14016,30195,100,13860,23529,1,30105,100,13820,23870,3
0,1405715945,15018,30195,100,13865,23529,1,30105,101,13825,23859,3
0,1405715946,16024,30195,100,13870,23529,1,30105,101,13830,23870,3
0,1405715947,17027,30195,100,13875,23529,1,30105,101,13835,23870,3
0,1405715948,18028,30195,100,13880,23529,1,30105,101,13835,23859,3
0,1405715949,19032,30195,100,13885,23529,1,30105,101,13840,23870,3
0,1405715950,20040,30195,100,13885,23529,1,30105,101,13845,23859,3
0,1405715951,21042,30195,100,13890,23529,1,30105,101,13845,23859,3
0,1405715952,22051,30195,100,13890,23529,1,30105,101,13850,23859,3
0,1405715953,23057,30195,100,13895,23529,1,30105,101,13850,23859,3
0,1405715954,24064,30195,100,13895,23529,1,30105,101,13855,23870,3
0,1405715955,25068,30195,100,13900,23529,1,30105,100,13855,23870,3
0,1405715956,26076,30195,100,13900,23529,1,30105,101,13860,23870,3
0,1405715957,27081,30195,100,13905,23529,1,30105,101,13860,23870,3
0,1405715958,28089,30195,100,13905,23518,1,30105,101,13860,23870,3
