0,1405686888,utime,volts24,volts12,gappos,gapmotor,BSChKill,MotCont,MotPreC,ArrCont,ArrPreC,GapD1,GapIN1,GapIN2,ArrayA,ArrayB,ArrayC,Estop,Thren
0,1405686888,mins,,,,0,,,,,,0,,,,,,,0,,,,,,-2,,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0
0,1405686888,maxs,,,100,,,,100,,,,100,,,,,,+2,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,1,,,,,,1,,,,,1,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,1
0,1405686888,attr,,,,N,,,,,,,N,,,,,,N,,,,,,,N,,,,,,,,L,,,,,,,,L,,,,,,L,,,,,,,L,,,,,,,L,,,,,,L,,,,,L,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,L
0,1405686889,2051,32679,1968,48685,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1405686890,3053,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405686891,4058,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405686892,5066,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405686893,6068,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405686894,7071,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405686895,8075,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405686896,9083,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405686897,10095,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405686898,11100,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405686899,12108,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405686900,13116,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405686901,14119,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405686902,15125,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405686903,16135,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405686904,17137,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405686906,19320,32679,1968,48685,0,0,0,0,0,1,0,1,1,0,0,0,0,1
0,1405686907,20321,32679,1968,48685,-1,0,0,0,1,1,0,0,1,0,0,0,0,1
0,1405686908,21324,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405686909,22330,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686911,24379,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405686912,25380,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686913,26386,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686914,27393,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686916,29796,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686917,30797,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686918,31809,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686920,33053,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686921,34060,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405686922,35062,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686923,36067,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405686924,37071,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686925,38080,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686926,39084,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686927,40088,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686928,41093,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405686929,42095,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405686930,43098,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686931,44100,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686932,45109,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405686933,46116,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686934,47121,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405686935,48130,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405686936,49131,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405686937,50138,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405686938,51143,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405686939,52150,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686940,53158,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405686941,54162,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686943,56347,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405686944,57355,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686945,58360,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405686946,59366,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405686947,60368,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686948,61376,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405686949,62377,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686950,63384,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686951,64389,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686952,65392,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405686953,66397,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405686954,67400,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
