0,1405715931,utime,UTC_GPS,Lat,Long,Alt,Track,,GS,FIX,MagV,Date
0,1405715931,mins,,,,0,,,,,,0,,,,0,,,,0,,,0,,,,,0,,0,,,0,,,,0
0,1405715931,maxs,,,,0,,,,,,0,,,,0,,,,0,,,0,,,,,0,,0,,,0,,,,0
0,1405715931,attr,,,,N,,,,,,S,,,,S,,,,N,,,N,,,,,N,,N,,,U,,,,N
0,1405715931,1982,0
0,1405715934,4667,0
0,1405715935,5674,1405715934,3008.0559N,09738.4585W,154.7M,320.54,0.57K,203854.000A1,NAA,180714
0,1405715936,6677,1405715935,3008.0559N,09738.4584W,154.7M,320.54,0.55K,203855.000A1,NAA,180714
0,1405715937,7681,1405715936,3008.0560N,09738.4584W,154.7M,320.54,0.79K,203856.000A1,NAA,180714
0,1405715938,8990,1405715937,3008.0561N,09738.4583W,154.7M,320.54,0.90K,203857.000A1,NAA,180714
0,1405715939,9991,1405715939,3008.0562N,09738.4582W,154.7M,320.54,0.60K,203859.000A1,NAA,180714
0,1405715941,11006,1405715940,3008.0563N,09738.4581W,154.7M,320.54,0.77K,203900.000A1,NAA,180714
0,1405715942,12011,1405715940,3008.0563N,09738.4581W,154.7M,320.54,0.77K,203900.000A1,NAA,180714
0,1405715943,13014,1405715941,3008.0563N,09738.4579W,154.7M,320.54,0.97K,203901.000A1,NAA,180714
0,1405715944,14016,1405715941,3008.0563N,09738.4579W,154.7M,320.54,0.97K,203901.000A1,NAA,180714
0,1405715945,15018,1405715943,3008.0562N,09738.4576W,154.7M,320.54,0.94K,203903.000A1,NAA,180714
0,1405715946,16024,1405715944,3008.0561N,09738.4575W,154.7M,320.54,0.80K,203904.000A1,NAA,180714
0,1405715947,17027,1405715945,3008.0561N,09738.4573W,154.7M,320.54,0.62K,203905.000A1,NAA,180714
0,1405715948,18028,1405715946,3008.0561N,09738.4572W,154.7M,320.54,0.43K,203906.000A1,NAA,180714
0,1405715949,19032,1405715947,3008.0561N,09738.4571W,154.7M,320.54,0.63K,203907.000A1,NAA,180714
0,1405715950,20040,1405715948,3008.0561N,09738.4570W,154.7M,320.54,0.74K,203908.000A1,NAA,180714
0,1405715951,21042,1405715949,3008.0562N,09738.4569W,154.7M,320.54,0.50K,203909.000A1,NAA,180714
