0,1405686888,utime,AM_vel(rpm),AM_supV(dV),AM_supI(dA)
0,1405686888,mins,,,0,,,,,,,,,,-37624,,,,,,,0
0,1405686888,maxs,,,37624,,,,,,,37624,,,,,,37624
0,1405686888,attr,,,N,,,,,,,,,,,,,N,,,,,,,,,N
0,1405686889,2051,28,0,4
0,1405686889,2306,28,0,4
0,1405686889,2557,28,0,4
0,1405686889,2809,28,0,4
0,1405686890,3085,28,0,4
0,1405686890,3338,28,0,4
0,1405686890,3592,28,0,4
0,1405686890,3845,28,0,4
0,1405686891,4097,28,0,4
0,1405686891,4352,28,0,4
0,1405686891,4604,28,0,4
0,1405686891,4855,28,0,4
0,1405686892,5107,28,0,4
0,1405686892,5359,28,0,4
0,1405686892,5611,28,0,4
0,1405686892,5863,28,0,4
0,1405686893,6115,28,0,4
0,1405686893,6369,28,0,4
0,1405686893,6621,28,0,4
0,1405686893,6875,28,0,4
0,1405686894,7129,28,0,4
0,1405686894,7380,28,0,4
0,1405686894,7634,28,0,4
0,1405686894,7888,28,0,4
0,1405686895,8380,28,0,4
0,1405686895,8640,28,0,4
0,1405686895,8894,28,0,4
0,1405686896,9150,28,0,4
0,1405686896,9406,28,0,4
0,1405686896,9658,28,0,4
0,1405686896,9915,28,0,4
0,1405686897,10166,28,0,4
0,1405686897,10423,28,0,4
0,1405686897,10679,28,0,4
0,1405686897,10941,28,0,4
0,1405686898,11199,28,0,4
0,1405686898,11456,28,0,4
0,1405686898,11708,28,0,4
0,1405686898,11965,28,0,4
0,1405686899,12223,28,0,4
0,1405686899,12480,28,0,4
0,1405686899,12735,28,0,4
0,1405686899,12988,28,0,4
0,1405686900,13247,28,0,4
0,1405686900,13509,28,0,4
0,1405686900,13763,28,0,4
0,1405686901,14018,28,0,4
0,1405686901,14270,28,0,4
0,1405686901,14523,28,0,4
0,1405686901,14780,28,0,4
0,1405686902,15033,28,0,4
0,1405686902,15297,28,0,4
0,1405686902,15553,28,0,4
0,1405686902,15807,28,0,4
0,1405686903,16062,28,0,4
0,1405686903,16331,28,0,4
0,1405686903,16589,28,0,4
0,1405686903,16846,28,0,4
0,1405686904,17103,28,0,4
0,1405686904,17357,28,0,4
0,1405686904,17612,28,0,4
0,1405686904,17868,28,0,4
0,1405686905,18119,28,0,4
0,1405686906,19320,28,0,4
0,1405686906,19573,28,0,4
0,1405686906,19827,28,0,4
0,1405686907,20081,28,0,4
0,1405686907,20337,28,0,4
0,1405686907,20597,28,0,4
0,1405686907,20849,28,0,4
0,1405686908,21105,28,0,4
0,1405686908,21360,28,0,4
0,1405686908,21615,28,0,4
0,1405686908,21866,28,0,4
0,1405686909,22120,28,0,4
0,1405686909,22372,28,0,4
0,1405686909,22628,28,0,4
0,1405686909,22888,28,0,4
0,1405686910,23139,28,0,4
0,1405686911,24379,28,0,4
0,1405686911,24652,28,0,4
0,1405686911,24905,28,0,4
0,1405686912,25161,28,0,4
0,1405686912,25419,28,0,4
0,1405686912,25677,28,0,4
0,1405686912,25930,28,0,4
0,1405686913,26185,28,0,4
0,1405686913,26439,28,0,4
0,1405686913,26698,28,0,4
0,1405686913,26955,28,0,4
0,1405686914,27209,28,0,4
0,1405686914,27472,28,0,4
0,1405686914,27726,28,0,4
0,1405686914,27982,28,0,4
0,1405686915,28236,28,0,4
0,1405686916,29796,28,0,4
0,1405686917,30050,28,0,4
0,1405686917,30308,28,0,4
0,1405686917,30563,28,0,4
0,1405686917,30823,28,0,4
0,1405686918,31084,28,0,4
0,1405686918,31340,28,0,4
0,1405686918,31598,28,0,4
0,1405686918,31852,28,0,4
0,1405686920,33053,28,0,4
0,1405686920,33310,28,0,4
0,1405686920,33562,28,0,4
0,1405686920,33821,28,0,4
0,1405686921,34076,28,0,4
0,1405686921,34332,28,0,4
0,1405686921,34956,28,0,4
0,1405686922,35211,28,0,4
0,1405686922,35465,28,0,4
0,1405686922,35720,28,0,4
0,1405686922,35975,28,0,4
