0,1405701836,utime,SV_desphI,SV_desspd,SV_trgphI,SV_drvst,SV_flt1lat,SV_flt1,SV_flt2,SV_flt3,SV_thrlim,SV_rgnlim,VC_discrete
0,1405701836,mins,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,,,,0,,,,,,,,,,0,,,,,,,0
0,1405701836,maxs,,,37624,,,,,,37624,,,,,37624,,,,,37624,,,,37624,,,,,37624,,,37624,,,37624,,,,37624,,,,,37624,,,,,,37624
0,1405701836,attr,,,,,N,,,,,,,,,N,,,,,,,,,,N,,,,,,,,N,,,,,,,,,,N,,,,,,,N,,,,,,,,N,,,,,,N,,,,,,,,,N,,,,,,,,,,N,,,,,,,,N
0,1405701837,2308,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701838,3312,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701839,4313,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701840,5317,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701841,6320,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701842,7324,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701843,8845,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701844,9852,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701845,10858,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701846,11861,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701847,12868,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701848,13869,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701849,14875,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701850,15876,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701851,16882,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701852,17892,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701853,18897,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701854,19907,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701855,20910,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701856,21917,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701857,22918,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701858,23924,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701859,24928,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701860,25934,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701861,26944,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701862,27946,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701864,29946,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701865,30950,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701866,31954,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701867,32958,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701868,33965,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701869,34973,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701870,35976,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701871,36984,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701872,37992,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701874,39417,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701875,40421,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701876,41427,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701877,42437,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701878,43448,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701879,44454,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701880,45458,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701881,46462,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701882,47466,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701883,48469,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701884,49471,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701885,50476,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701886,51484,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701887,52492,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701888,53498,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701889,54500,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701890,55509,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701891,56511,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701892,57515,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701893,58517,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701895,60171,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701896,61177,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701897,62180,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701898,63183,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701900,65245,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701901,66252,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701902,67256,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701903,68262,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701904,69626,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701905,70632,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701906,71635,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701907,72642,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701908,73651,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701909,74654,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701910,75662,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701911,76669,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701912,77670,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701913,78679,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701914,79685,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701915,80691,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701916,81701,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701917,82706,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701918,83710,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701919,84714,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701920,85721,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701921,86725,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701922,87732,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701923,88742,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701924,89750,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701925,90757,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701926,91761,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
0,1405701927,92768,0,14524,-18705,23701,-15490,6,0,25689,-18694,0,-1
