0,1405715931,utime,volts24,volts12,gappos,gapmotor,BSChKill,MotCont,MotPreC,ArrCont,ArrPreC,GapD1,GapIN1,GapIN2,ArrayA,ArrayB,ArrayC,Estop,Thren
0,1405716034,104926,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716035,105931,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716036,106933,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716037,107935,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716038,108941,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716039,109942,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716040,110948,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716041,111949,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716042,112955,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716043,113956,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716044,114961,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716045,115965,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716046,116966,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716047,117971,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716048,118975,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716049,119981,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716050,120986,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405716051,121990,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405716052,122992,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
