0,1405715931,utime,AM_vel(rpm),AM_supV(dV),AM_supI(dA)
0,1405715931,mins,,,0,,,,,,,,,,-37624,,,,,,,0
0,1405715931,maxs,,,37624,,,,,,,37624,,,,,,37624
0,1405715931,attr,,,N,,,,,,,,,,,,,N,,,,,,,,,N
0,1405715931,1982,28,0,4
0,1405715932,2237,28,0,4
0,1405715932,2490,28,0,4
0,1405715932,2743,28,0,4
0,1405715934,4667,28,0,4
0,1405715934,4918,28,0,4
0,1405715935,5172,28,0,4
0,1405715935,5423,28,0,4
0,1405715935,5674,28,0,4
0,1405715935,5927,28,0,4
0,1405715936,6179,28,0,4
0,1405715936,6436,28,0,4
0,1405715936,6687,28,0,4
0,1405715936,6942,28,0,4
0,1405715937,7195,28,0,4
0,1405715937,7446,28,0,4
0,1405715937,7702,28,0,4
0,1405715937,7956,28,0,4
0,1405715938,8990,28,0,4
0,1405715939,9242,28,0,4
0,1405715939,9495,28,0,4
0,1405715939,9752,28,0,4
0,1405715940,10008,28,0,4
0,1405715940,10269,28,0,4
0,1405715940,10522,28,0,4
0,1405715940,10779,28,0,4
0,1405715941,11041,28,0,4
0,1405715941,11299,28,0,4
0,1405715941,11551,28,0,4
0,1405715941,11809,28,0,4
0,1405715942,12065,28,0,4
0,1405715942,12320,28,0,4
0,1405715942,12572,28,0,4
0,1405715942,12825,28,0,4
0,1405715943,13639,28,0,4
0,1405715943,13901,28,0,4
0,1405715944,14164,28,0,4
0,1405715944,14416,28,0,4
0,1405715944,14667,28,0,4
0,1405715944,14919,28,0,4
0,1405715945,15171,28,0,4
0,1405715945,15424,28,0,4
0,1405715945,15677,28,0,4
0,1405715945,15932,28,0,4
0,1405715946,16185,28,0,4
0,1405715946,16439,28,0,4
0,1405715946,16690,28,0,4
0,1405715946,16944,28,0,4
0,1405715947,17206,28,0,4
0,1405715947,17460,28,0,4
0,1405715947,17711,28,0,4
0,1405715947,17967,28,0,4
0,1405715948,18218,28,0,4
0,1405715948,18473,28,0,4
0,1405715948,18728,28,0,4
0,1405715948,18979,28,0,4
0,1405715949,19241,28,0,4
0,1405715949,19498,28,0,4
0,1405715949,19751,28,0,4
0,1405715950,20008,28,0,4
0,1405715950,20265,28,0,4
0,1405715950,20522,28,0,4
0,1405715950,20781,28,0,4
0,1405715951,21042,28,0,4
0,1405715951,21298,28,0,4
0,1405715951,21553,28,0,4
0,1405715951,21809,28,0,4
0,1405715952,22067,28,0,4
0,1405715952,22325,28,0,4
0,1405715952,22581,28,0,4
0,1405715952,22835,28,0,4
0,1405715953,23089,28,0,4
0,1405715953,23341,28,0,4
0,1405715953,23592,28,0,4
0,1405715953,23843,28,0,4
0,1405715954,24096,28,0,4
0,1405715954,24350,28,0,4
0,1405715954,24604,28,0,4
0,1405715954,24857,28,0,4
0,1405715955,25108,28,0,4
0,1405715955,25366,28,0,4
0,1405715955,25622,28,0,4
0,1405715955,25873,28,0,4
0,1405715956,26129,28,0,4
0,1405715956,26386,28,0,4
0,1405715956,26641,28,0,4
0,1405715956,26899,28,0,4
0,1405715957,27166,28,0,4
0,1405715957,27422,28,0,4
0,1405715957,27683,28,0,4
0,1405715957,27936,28,0,4
0,1405715958,28188,28,0,4
0,1405715958,28441,28,0,4
0,1405715958,28696,28,0,4
0,1405715958,28948,28,0,4
0,1405715959,29205,28,0,4
0,1405715959,29458,28,0,4
0,1405715959,29715,28,0,4
0,1405715959,29967,28,0,4
0,1405715960,30230,28,0,4
0,1405715960,30484,28,0,4
0,1405715960,30737,28,0,4
0,1405715960,30994,28,0,4
0,1405715961,31245,28,0,4
0,1405715961,31505,28,0,4
0,1405715961,31759,28,0,4
0,1405715962,32013,28,0,4
0,1405715962,32265,28,0,4
0,1405715962,32520,28,0,4
0,1405715962,32779,28,0,4
0,1405715963,33043,28,0,4
0,1405715963,33300,28,0,4
0,1405715963,33553,28,0,4
0,1405715963,33805,28,0,4
0,1405715964,34061,28,0,4
0,1405715964,34313,28,0,4
0,1405715964,34575,28,0,4
0,1405715964,34827,28,0,4
0,1405715965,35079,28,0,4
0,1405715965,35330,28,0,4
0,1405715965,35582,28,0,4
0,1405715965,35837,28,0,4
0,1405715966,36092,28,0,4
0,1405715966,36344,28,0,4
0,1405715966,36600,28,0,4
0,1405715966,36855,28,0,4
0,1405715967,37110,28,0,4
0,1405715967,37363,28,0,4
0,1405715967,37614,28,0,4
0,1405715967,37872,28,0,4
0,1405715968,38123,28,0,4
0,1405715968,38381,28,0,4
0,1405715968,38632,28,0,4
0,1405715968,38887,28,0,4
0,1405715969,39142,28,0,4
0,1405715969,39396,28,0,4
0,1405715969,39651,28,0,4
0,1405715969,39902,28,0,4
0,1405715970,40161,28,0,4
0,1405715970,40417,28,0,4
0,1405715970,40673,28,0,4
0,1405715970,40926,28,0,4
0,1405715971,41177,28,0,4
0,1405715971,41429,28,0,4
0,1405715971,41686,28,0,4
0,1405715971,41940,28,0,4
0,1405715972,42198,28,0,4
0,1405715972,42450,28,0,4
