0,1405778081,utime,T(cK),I(cA),V(mV),V_sup(mV),Stat,T(cK),I(cA),V(mV),V_sup(mV),Stat
0,1405778081,mins,,,0,,,,,,0,,,,,0,,,,,0,,,,,,,,0,,,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,0
0,1405778081,maxs,,32768,,,32768,,32768,,32768,32768,32768,32768,32768,,32768,,32768
0,1405778081,attr,,N,,,,,,,,N,,,,,,N,,,,,,,N,,,,,N,,,,,N,,,,,N,,,,,N,,,,N,,,,,,,N
0,1405778082,2013,0,0,0,0,0,0,0,0,0,0
0,1405778083,3017,29970,-83,13415,0,1,29835,-83,13380,77,1
0,1405778084,4022,29970,-83,13415,0,1,29790,-83,13380,77,1
0,1405778085,5024,29970,-83,13415,0,1,29835,-83,13380,77,1
0,1405778086,6029,29970,-83,13415,0,1,29835,-83,13380,77,1
0,1405778087,7031,29970,-84,13410,0,1,29790,-83,13375,77,1
0,1405778088,8036,29970,-83,13410,0,1,29835,-83,13375,77,1
0,1405778089,9041,29970,-83,13410,0,1,29835,-83,13375,77,1
0,1405778090,10042,29970,-83,13410,0,1,29790,-83,13375,77,1
0,1405778091,11043,29970,-83,13410,0,1,29835,-83,13375,77,1
0,1405778092,12048,29970,-83,13410,0,1,29835,-83,13375,77,1
0,1405778093,13049,29970,-83,13405,0,1,29835,-83,13370,77,1
0,1405778094,14050,29970,-83,13405,0,1,29835,-83,13370,77,1
0,1405778095,15053,29925,-83,13405,0,1,29835,-83,13370,77,1
0,1405778096,16055,29970,-83,13405,0,1,29790,-83,13370,77,1
0,1405778097,17061,29970,-83,13405,0,1,29835,-83,13370,77,1
0,1405778098,18066,29970,-83,13400,0,1,29835,-83,13370,77,1
0,1405778099,19072,29970,-83,13400,0,1,29835,-83,13365,77,1
0,1405778100,20620,29970,-83,13400,0,1,29835,-83,13365,77,1
0,1405778101,21625,29970,-83,13400,0,1,29790,-83,13365,77,1
0,1405778102,22630,29970,-83,13400,0,1,29790,-83,13365,77,1
0,1405778103,23632,29970,-83,13395,0,1,29790,-83,13360,77,1
0,1405778104,24637,29970,-83,13395,0,1,29835,-83,13360,77,1
