0,1405778081,utime,SV_desphI,SV_desspd,SV_trgphI,SV_drvst,SV_flt1lat,SV_flt1,SV_flt2,SV_flt3,SV_thrlim,SV_rgnlim,VC_discrete
0,1405778081,mins,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,,,,0,,,,,,,,,,0,,,,,,,0
0,1405778081,maxs,,,37624,,,,,,37624,,,,,37624,,,,,37624,,,,37624,,,,,37624,,,37624,,,37624,,,,37624,,,,,37624,,,,,,37624
0,1405778081,attr,,,,,N,,,,,,,,,N,,,,,,,,,,N,,,,,,,,N,,,,,,,,,,N,,,,,,,N,,,,,,,,N,,,,,,N,,,,,,,,,N,,,,,,,,,,N,,,,,,,,N
0,1405778082,2013,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778083,3017,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778084,4022,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778085,5024,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778086,6029,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778087,7031,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778088,8036,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778089,9041,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778090,10042,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778091,11043,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778092,12048,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778093,13049,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778094,14050,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778095,15053,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778096,16055,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778097,17061,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778098,18066,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778099,19072,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778100,20620,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778101,21625,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778102,22630,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778103,23632,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778104,24637,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778107,27176,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778108,28185,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778109,29192,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778110,30196,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778111,31203,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778112,32373,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778113,33375,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778114,34376,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778115,35381,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778116,36390,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778117,37705,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778118,38711,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778119,39717,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778120,40723,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778122,42274,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778123,43282,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778124,44288,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778125,45289,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778126,46292,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778127,47296,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778128,48304,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778129,49309,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778130,50311,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778131,51316,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778132,52320,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778133,53326,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778134,54329,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778135,55335,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778136,56344,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
0,1405778137,57355,-18712,544,-18710,8,0,12908,-18710,4696,-18710,0,-1
