0,1405778081,utime,volts24,volts12,gappos,gapmotor,BSChKill,MotCont,MotPreC,ArrCont,ArrPreC,GapD1,GapIN1,GapIN2,ArrayA,ArrayB,ArrayC,Estop,Thren
0,1405778081,mins,,,,0,,,,,,0,,,,,,,0,,,,,,-2,,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0
0,1405778081,maxs,,,100,,,,100,,,,100,,,,,,+2,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,1,,,,,,1,,,,,1,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,1
0,1405778081,attr,,,,N,,,,,,,N,,,,,,N,,,,,,,N,,,,,,,,L,,,,,,,,L,,,,,,L,,,,,,,L,,,,,,,L,,,,,,L,,,,,L,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,L
0,1405778082,2013,32679,1968,48685,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1405778083,3017,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405778084,4022,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405778085,5024,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405778086,6029,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405778087,7031,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405778088,8036,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405778089,9041,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405778090,10042,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405778091,11043,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405778092,12048,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405778093,13049,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405778094,14050,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405778095,15053,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405778096,16055,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405778097,17061,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405778098,18066,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405778099,19072,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405778100,20620,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405778101,21625,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
