0,1406045455,utime,AM_vel(rpm),AM_supV(dV),AM_supI(dA)
0,1406045455,mins,,,0,,,,,,,,,,-37624,,,,,,,0
0,1406045455,maxs,,,37624,,,,,,,37624,,,,,,37624
0,1406045455,attr,,,N,,,,,,,,,,,,,N,,,,,,,,,N
0,1406045485,37883,1,0,-1860
0,1406045486,38134,1,0,-1860
0,1406045486,38385,1,0,-1860
0,1406045486,38637,1,0,-1860
0,1406045486,38888,1,0,-1860
0,1406045487,39140,1,0,-1860
0,1406045487,39391,1,0,-1860
0,1406045487,39642,1,0,-1860
0,1406045487,39893,1,0,-1860
0,1406045488,40144,1,0,-1860
0,1406045488,40395,1,0,-1860
0,1406045488,40650,1,0,-1860
0,1406045488,40901,1,0,-1860
0,1406045489,41152,1,0,-1860
0,1406045489,41403,1,0,-1860
0,1406045489,41654,1,0,-1860
0,1406045489,41905,1,0,-1860
0,1406045490,42156,1,0,-1860
0,1406045490,42411,1,0,-1860
0,1406045490,42663,1,0,-1860
0,1406045490,42914,1,0,-1860
0,1406045491,43165,1,0,-1860
0,1406045491,43417,1,0,-1860
0,1406045491,43668,1,0,-1860
0,1406045491,43919,1,0,-1860
0,1406045492,44170,1,0,-1860
0,1406045492,44421,1,0,-1860
0,1406045492,44673,1,0,-1860
0,1406045492,44924,1,0,-1860
0,1406045493,45176,1,0,-1860
0,1406045493,45427,1,0,-1860
0,1406045493,45679,1,0,-1860
0,1406045493,45935,1,0,-1860
0,1406045494,46186,1,0,-1860
0,1406045494,46437,1,0,-1860
0,1406045494,46688,1,0,-1860
0,1406045494,46939,1,0,-1860
0,1406045495,47190,1,0,-1860
0,1406045495,47441,1,0,-1860
0,1406045495,47692,1,0,-1860
0,1406045495,47943,1,0,-1860
0,1406045496,48194,1,0,-1860
0,1406045496,48445,1,0,-1860
0,1406045496,48696,1,0,-1860
0,1406045496,48947,1,0,-1860
0,1406045497,49198,1,0,-1860
0,1406045497,49449,1,0,-1860
0,1406045497,49700,1,0,-1860
0,1406045497,49951,1,0,-1860
0,1406045498,50202,1,0,-1860
0,1406045498,50454,1,0,-1860
0,1406045498,50705,1,0,-1860
0,1406045498,50956,1,0,-1860
0,1406045499,51207,1,0,-1860
0,1406045499,51458,1,0,-1860
0,1406045499,51709,1,0,-1860
0,1406045499,51960,1,0,-1860
0,1406045500,52211,1,0,-1860
0,1406045500,52463,1,0,-1860
0,1406045500,52714,1,0,-1860
0,1406045500,52968,1,0,-1860
0,1406045501,53220,1,0,-1860
0,1406045501,53471,1,0,-1860
0,1406045501,53722,1,0,-1860
0,1406045501,53973,1,0,-1860
0,1406045502,54224,1,0,-1860
0,1406045502,54475,1,0,-1860
0,1406045502,54726,1,0,-1860
0,1406045502,54977,1,0,-1860
0,1406045503,55228,1,0,-1860
0,1406045503,55479,1,0,-1860
0,1406045503,55730,1,0,-1860
0,1406045503,55981,1,0,-1860
0,1406045504,56232,1,0,-1860
0,1406045504,56483,1,0,-1860
0,1406045504,56734,1,0,-1860
0,1406045504,56985,1,0,-1860
0,1406045505,57236,1,0,-1860
0,1406045505,57487,1,0,-1860
0,1406045505,57738,1,0,-1860
0,1406045505,57989,1,0,-1860
0,1406045506,58240,1,0,-1860
0,1406045506,58491,1,0,-1860
0,1406045506,58742,1,0,-1860
0,1406045506,58993,1,0,-1860
0,1406045507,59245,1,0,-1860
0,1406045507,59497,1,0,-1860
0,1406045507,59751,1,0,-1860
0,1406045508,60002,1,0,-1860
0,1406045508,60257,1,0,-1860
0,1406045508,60508,1,0,-1860
0,1406045508,60762,1,0,-1860
