0,1406071574,utime,AM_vel(rpm),AM_supV(dV),AM_supI(dA)
0,1406071574,mins,,,0,,,,,,,,,,-37624,,,,,,,0
0,1406071574,maxs,,,37624,,,,,,,37624,,,,,,37624
0,1406071574,attr,,,N,,,,,,,,,,,,,N,,,,,,,,,N
0,1406071574,1944,1,0,-18244
0,1406071575,2197,1,0,-18244
0,1406071575,2451,1,0,-18244
0,1406071575,2703,1,0,-18244
0,1406071575,2957,1,0,-18244
0,1406071576,3209,1,0,-18244
0,1406071576,3461,1,0,-18244
0,1406071576,3715,1,0,-18244
0,1406071576,3970,1,0,-18244
0,1406071577,4224,1,0,-18244
0,1406071577,4475,1,0,-18244
0,1406071577,4727,1,0,-18244
0,1406071577,4980,1,0,-18244
0,1406071578,5235,1,0,-18244
0,1406071578,5489,1,0,-18244
0,1406071578,5741,1,0,-18244
0,1406071578,5997,1,0,-18244
0,1406071579,6249,1,0,-18244
0,1406071579,6502,1,0,-18244
0,1406071579,6758,1,0,-18244
0,1406071580,7010,1,0,-18244
0,1406071580,7263,1,0,-18244
0,1406071580,7522,1,0,-18244
0,1406071580,7775,1,0,-18244
0,1406071581,8044,1,0,-18244
0,1406071581,8297,1,0,-18244
0,1406071581,8552,1,0,-18244
0,1406071581,8811,1,0,-18244
0,1406071582,9063,1,0,-18244
0,1406071582,9318,1,0,-18244
0,1406071582,9576,1,0,-18244
0,1406071582,9831,1,0,-18244
0,1406071583,10093,1,0,-18244
0,1406071583,10356,1,0,-18244
0,1406071583,10609,1,0,-18244
0,1406071583,10866,1,0,-18244
0,1406071584,11120,1,0,-18244
0,1406071584,11371,1,0,-18244
0,1406071584,11628,1,0,-18244
0,1406071584,11885,1,0,-18244
0,1406071585,12143,1,0,-18244
0,1406071585,12592,1,0,-18244
0,1406071585,12850,1,0,-18244
0,1406071586,13109,1,0,-18244
0,1406071586,13361,1,0,-18244
0,1406071586,13615,1,0,-18244
0,1406071586,13870,1,0,-18244
0,1406071587,14121,1,0,-18244
0,1406071587,14377,1,0,-18244
0,1406071587,14632,1,0,-18244
0,1406071587,14890,1,0,-18244
0,1406071588,15145,1,0,-18244
0,1406071588,15396,1,0,-18244
0,1406071588,15648,1,0,-18244
0,1406071588,15902,1,0,-18244
0,1406071589,16165,1,0,-18244
0,1406071589,16416,1,0,-18244
0,1406071589,16671,1,0,-18244
0,1406071589,16924,1,0,-18244
0,1406071590,17179,1,0,-18244
0,1406071590,17436,1,0,-18244
0,1406071590,17694,1,0,-18244
0,1406071590,17948,1,0,-18244
0,1406071591,18205,1,0,-18244
0,1406071591,18459,1,0,-18244
0,1406071591,18710,1,0,-18244
0,1406071591,18965,1,0,-18244
0,1406071592,19224,1,0,-18244
0,1406071592,19487,1,0,-18244
0,1406071592,19738,1,0,-18244
0,1406071592,19996,1,0,-18244
0,1406071593,20252,1,0,-18244
0,1406071593,20505,1,0,-18244
0,1406071593,20763,1,0,-18244
0,1406071594,21014,1,0,-18244
0,1406071594,21266,1,0,-18244
0,1406071594,21525,1,0,-18244
0,1406071594,21780,1,0,-18244
0,1406071595,22035,1,0,-18244
0,1406071595,22293,1,0,-18244
0,1406071595,22549,1,0,-18244
0,1406071595,22805,1,0,-18244
0,1406071596,23058,1,0,-18244
0,1406071596,23311,1,0,-18244
0,1406071596,23564,1,0,-18244
0,1406071596,23817,1,0,-18244
0,1406071597,24071,1,0,-18244
0,1406071597,24330,1,0,-18244
0,1406071597,24586,1,0,-18244
0,1406071597,24842,1,0,-18244
0,1406071598,25098,1,0,-18244
