0,1406071574,utime,SV_desphI,SV_desspd,SV_trgphI,SV_drvst,SV_flt1lat,SV_flt1,SV_flt2,SV_flt3,SV_thrlim,SV_rgnlim,VC_discrete
0,1406071574,mins,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,,,,0,,,,,,,,,,0,,,,,,,0
0,1406071574,maxs,,,37624,,,,,,37624,,,,,37624,,,,,37624,,,,37624,,,,,37624,,,37624,,,37624,,,,37624,,,,,37624,,,,,,37624
0,1406071574,attr,,,,,N,,,,,,,,,N,,,,,,,,,,N,,,,,,,,N,,,,,,,,,,N,,,,,,,N,,,,,,,,N,,,,,,N,,,,,,,,,N,,,,,,,,,,N,,,,,,,,N
0,1406071574,1944,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071575,2948,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071576,3950,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071577,4955,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071578,5958,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071579,6963,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071580,7970,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071581,8972,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071582,9978,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071583,10986,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071584,11992,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071585,12996,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071586,13999,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071588,15004,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071589,16008,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071590,17014,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071591,18015,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071592,19019,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071593,20024,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071594,21030,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071595,22035,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071596,23042,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071597,24045,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071598,25046,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071599,26049,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071600,27051,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071601,28052,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071602,29060,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071603,30063,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071604,31074,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071605,32083,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071606,33827,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071607,34830,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071608,35836,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071609,36842,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071611,38068,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071612,39076,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071613,40082,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071614,41085,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071615,42086,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
0,1406071616,43094,-18698,0,0,-17760,-18709,1293,0,4,0,-18232,-1
