0,1406045455,utime,SV_desphI,SV_desspd,SV_trgphI,SV_drvst,SV_flt1lat,SV_flt1,SV_flt2,SV_flt3,SV_thrlim,SV_rgnlim,VC_discrete
0,1406045455,mins,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,,,,0,,,,,,,,,,0,,,,,,,0
0,1406045455,maxs,,,37624,,,,,,37624,,,,,37624,,,,,37624,,,,37624,,,,,37624,,,37624,,,37624,,,,37624,,,,,37624,,,,,,37624
0,1406045455,attr,,,,,N,,,,,,,,,N,,,,,,,,,,N,,,,,,,,N,,,,,,,,,,N,,,,,,,N,,,,,,,,N,,,,,,N,,,,,,,,,N,,,,,,,,,,N,,,,,,,,N
0,1406045485,37883,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045486,38884,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045487,39885,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045488,40886,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045489,41888,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045490,42889,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045491,43890,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045492,44891,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045493,45892,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045494,46893,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045495,47895,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045496,48896,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045497,49897,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045498,50898,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045499,51899,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045500,52900,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045501,53901,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045502,54902,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045503,55906,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045504,56907,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045505,57908,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045506,58909,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045507,59911,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045508,60913,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045509,61915,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045510,62916,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045511,63917,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045512,64918,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045513,65919,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045514,66921,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045515,67922,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045516,68923,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045517,69924,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045518,70926,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
0,1406045519,71927,-18701,0,0,-1376,-18713,1293,0,4,0,-1848,-1
