0,1406071574,utime,volts24,volts12,gappos,gapmotor,BSChKill,MotCont,MotPreC,ArrCont,ArrPreC,GapD1,GapIN1,GapIN2,ArrayA,ArrayB,ArrayC,Estop,Thren
0,1406071574,mins,,,,0,,,,,,0,,,,,,,0,,,,,,-2,,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0
0,1406071574,maxs,,,100,,,,100,,,,100,,,,,,+2,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,1,,,,,,1,,,,,1,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,1
0,1406071574,attr,,,,N,,,,,,,N,,,,,,N,,,,,,,N,,,,,,,,L,,,,,,,,L,,,,,,L,,,,,,,L,,,,,,,L,,,,,,L,,,,,L,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,L
0,1406071574,1944,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1406071575,2948,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1406071576,3950,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1406071577,4955,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0,1406071578,5958,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
0,1406071579,6963,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1
0,1406071580,7970,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1
0,1406071581,8972,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1
0,1406071582,9978,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1406071583,10986,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1406071584,11992,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1
0,1406071585,12996,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1
0,1406071586,13999,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1406071588,15004,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1
0,1406071589,16008,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1406071590,17014,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1406071591,18015,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1
0,1406071592,19019,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1
0,1406071593,20024,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1
0,1406071594,21030,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1406071595,22035,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1406071596,23042,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1
0,1406071597,24045,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1
0,1406071598,25046,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1
0,1406071599,26049,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1
0,1406071600,27051,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1406071601,28052,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1406071602,29060,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1406071603,30063,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1
0,1406071604,31074,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1406071605,32083,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1
0,1406071606,33827,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
