0,1406030986,utime,T(cK),I(cA),V(mV),V_sup(mV),Stat,T(cK),I(cA),V(mV),V_sup(mV),Stat
0,1406030986,mins,,,0,,,,,,0,,,,,0,,,,,0,,,,,,,,0,,,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,0
0,1406030986,maxs,,32768,,,32768,,32768,,32768,32768,32768,32768,32768,,32768,,32768
0,1406030986,attr,,N,,,,,,,,N,,,,,,N,,,,,,,N,,,,,N,,,,,N,,,,,N,,,,,N,,,,N,,,,,,,N
0,1406030986,1967,0,0,0,0,0,0,0,0,0,0
0,1406030987,2972,30510,-80,13240,0,1,30375,-80,13275,110,1
0,1406030988,3976,30510,-80,13240,0,1,30375,-80,13270,110,1
0,1406030989,4982,30510,-80,13240,0,1,30375,-80,13270,110,1
0,1406030990,5987,30510,-80,13235,0,1,30375,-80,13270,110,1
0,1406030991,6990,30510,-81,13235,0,1,30375,-81,13270,110,1
0,1406030992,7996,30510,-80,13235,0,1,30375,-80,13270,110,1
0,1406030993,8999,30510,-80,13235,0,1,30375,-80,13270,110,1
0,1406030995,10002,30510,-80,13235,0,1,30375,-80,13270,110,1
0,1406030996,11003,30510,-80,13235,0,1,30375,-80,13270,110,1
0,1406030997,12004,30510,-80,13235,0,1,30375,-80,13270,110,1
0,1406030998,13009,30510,-80,13230,0,1,30375,-80,13270,110,1
0,1406030999,14013,30510,-80,13230,0,1,30375,-80,13270,110,1
0,1406031000,15014,30510,-80,13230,0,1,30375,-80,13270,110,1
0,1406031001,16019,30510,-80,13230,0,1,30375,-80,13265,110,1
0,1406031002,17022,30510,-6,13275,21340,1,30375,-6,13310,21725,1
0,1406031004,19599,30510,1,13285,23925,1,30375,2,13320,24156,1
0,1406031005,20605,30510,1,13285,23936,1,30375,2,13320,24178,1
0,1406031006,21607,30555,0,13290,23947,4,30420,0,13330,24178,2
0,1406031007,22610,30555,0,13290,23947,4,30420,0,13330,24178,2
0,1406031008,23614,30510,101,13345,23606,1,30375,101,13380,23903,3
0,1406031009,24616,30510,101,13350,23606,1,30375,101,13385,23914,3
0,1406031010,25618,30510,101,13355,23606,1,30375,101,13390,23914,3
0,1406031011,26620,30510,101,13355,23606,1,30375,101,13390,23914,3
0,1406031012,27629,30510,101,13360,23606,1,30375,101,13395,23903,3
0,1406031013,28630,30510,101,13360,23606,1,30375,101,13395,23914,3
0,1406031014,29634,30510,101,13365,23606,1,30375,101,13400,23903,3
0,1406031015,30635,30510,101,13370,23606,1,30375,101,13400,23914,3
0,1406031016,31794,30510,101,13370,23606,1,30375,101,13400,23914,3
0,1406031017,32800,30510,101,13375,23606,1,30375,101,13405,23914,3
0,1406031018,33811,30510,101,13375,23606,1,30375,101,13405,23914,3
0,1406031019,34818,30510,101,13380,23606,1,30375,101,13410,23903,3
0,1406031020,35820,30510,101,13380,23606,1,30375,101,13410,23914,3
0,1406031021,36825,30510,101,13380,23606,1,30375,101,13410,23914,3
0,1406031022,37836,30510,101,13385,23606,1,30375,101,13415,23914,3
0,1406031023,38839,30510,101,13385,23606,1,30375,101,13415,23914,3
0,1406031024,39840,30510,101,13385,23606,1,30375,101,13420,23914,3
0,1406031025,40843,30510,101,13390,23606,1,30375,101,13420,23914,3
0,1406031026,41845,30510,101,13390,23606,1,30375,101,13420,23914,3
0,1406031027,42847,30510,101,13390,23606,1,30375,101,13425,23914,3
0,1406031028,43854,30510,101,13395,23606,1,30375,101,13425,23914,3
0,1406031029,44862,30510,101,13395,23606,1,30375,101,13425,23914,3
0,1406031030,45865,30510,101,13395,23595,1,30375,101,13425,23914,3
0,1406031031,46867,30510,101,13400,23606,1,30375,101,13430,23914,3
0,1406031032,47870,30510,101,13400,23606,1,30375,101,13430,23914,3
0,1406031033,48876,30510,101,13400,23595,1,30375,101,13430,23914,3
0,1406031034,49883,30510,101,13405,23606,1,30420,101,13430,23914,3
0,1406031035,50886,30510,101,13405,23606,1,30375,101,13435,23914,3
0,1406031037,52913,30510,101,13405,23606,1,30375,101,13435,23914,3
0,1406031038,53915,30510,101,13410,23606,1,30375,101,13435,23914,3
0,1406031039,54916,30510,101,13410,23595,1,30375,101,13440,23914,3
