0,1405542637,utime,,maxT(dK),,minT(dK),T1(dK),T2(dK),T3(dK),T4(dK),T5(dK),T6(dK),T7(dK),T8(dK),T9(dK),T10(dK),T11(dK),T12(dK),T13(dK),T14(dK),T15(dK),T16(dK),T17(dK),T18(dK),T19(dK),T20(dK),T21(dK),T22(dK),T23(dK),T24(dK),T25(dK),T26(dK),T27(dK),T28(dK),T29(dK),T30(dK),T31(dK),T32(dK),T33(dK),T34(dK),T35(dK),T36(dK),T37(dK)
0,1405542637,mins,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1405542637,maxs,,,500,,,500,,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
0,1405542637,attr,,,N,,,N,,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I,,I
0,1405542668,32413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1405542669,33414,30620,30340,30470,30460,30490,30460,30470,30420,30460,30470,30350,30410,30450,30430,30540,30480,30440,30480,30510,30620,30550,30540,30610,30590,30460,30450,30430,30470,30430,30350,30460,30370,30390,30420,30460,30400,30340,30390,30440
0,1405542670,34416,30620,30340,30470,30460,30490,30460,30470,30420,30460,30470,30350,30410,30450,30430,30540,30480,30440,30480,30520,30620,30550,30540,30610,30590,30460,30450,30430,30470,30430,30350,30460,30370,30400,30420,30460,30400,30340,30390,30440
0,1405542671,35417,30620,30340,30470,30460,30490,30460,30470,30420,30460,30470,30350,30410,30450,30440,30540,30480,30440,30480,30520,30620,30550,30540,30610,30590,30460,30460,30430,30470,30430,30350,30460,30370,30400,30420,30460,30390,30340,30390,30440
0,1405542672,36425,30620,30340,30470,30460,30490,30460,30470,30420,30460,30470,30350,30410,30450,30430,30540,30480,30440,30480,30520,30620,30550,30540,30610,30580,30460,30460,30430,30460,30430,30350,30460,30370,30400,30420,30460,30400,30340,30390,30440
0,1405542673,37442,30620,30340,30470,30460,30490,30460,30470,30420,30460,30470,30350,30410,30450,30430,30540,30480,30440,30480,30510,30620,30550,30540,30610,30590,30460,30460,30430,30470,30430,30350,30460,30370,30400,30420,30460,30390,30340,30390,30440
0,1405542674,38451,30620,30340,30470,30460,30490,30460,30470,30420,30460,30470,30350,30410,30450,30440,30540,30480,30440,30480,30520,30620,30550,30540,30610,30590,30460,30460,30430,30470,30430,30350,30460,30370,30400,30420,30460,30390,30340,30390,30440
0,1405542675,39457,30620,30340,30470,30460,30490,30460,30470,30420,30460,30470,30350,30410,30450,30430,30540,30480,30440,30480,30520,30620,30550,30540,30600,30590,30460,30450,30430,30470,30440,30350,30460,30370,30390,30420,30460,30400,30340,30390,30440
0,1405542676,40466,30620,30340,30470,30460,30490,30460,30470,30420,30460,30470,30350,30410,30450,30430,30540,30480,30440,30480,30510,30620,30550,30540,30610,30590,30460,30450,30430,30470,30430,30350,30460,30370,30400,30420,30460,30400,30340,30390,30440
0,1405542677,41467,30620,30340,30470,30460,30490,30460,30470,30420,30460,30470,30350,30410,30450,30440,30540,30480,30440,30480,30520,30620,30550,30540,30610,30590,30460,30460,30430,30470,30430,30350,30460,30370,30400,30420,30460,30400,30340,30390,30440
