0,1405542637,utime,AM_vel(rpm),AM_supV(dV),AM_supI(dA)
0,1405542637,mins,,,0,,,,,,,,,,-37624,,,,,,,0
0,1405542637,maxs,,,37624,,,,,,,37624,,,,,,37624
0,1405542637,attr,,,N,,,,,,,,,,,,,N,,,,,,,,,N
0,1405542668,32413,0,0,0
0,1405542668,32666,0,0,0
0,1405542668,32921,0,0,0
0,1405542669,33176,0,0,0
0,1405542669,33445,0,0,0
0,1405542669,33699,0,0,0
0,1405542669,33950,0,0,0
0,1405542670,34206,0,0,0
0,1405542670,34457,0,0,0
0,1405542670,34711,0,0,0
0,1405542670,34966,0,0,0
0,1405542671,35219,0,0,0
0,1405542671,35472,0,0,0
0,1405542671,35725,0,0,0
0,1405542672,36084,0,0,0
0,1405542672,36342,0,0,0
0,1405542672,36593,0,0,0
0,1405542672,36848,0,0,0
0,1405542673,37110,0,0,0
0,1405542673,37363,0,0,0
0,1405542673,37621,0,0,0
0,1405542673,37878,0,0,0
0,1405542674,38135,0,0,0
0,1405542674,38386,0,0,0
0,1405542674,38644,0,0,0
0,1405542674,38897,0,0,0
0,1405542675,39152,0,0,0
0,1405542675,39411,0,0,0
0,1405542675,39665,0,0,0
0,1405542675,39920,0,0,0
0,1405542676,40171,0,0,0
0,1405542676,40428,0,0,0
0,1405542676,40696,0,0,0
0,1405542676,40952,0,0,0
0,1405542677,41218,0,0,0
0,1405542677,41487,0,0,0
0,1405542677,41744,0,0,0
0,1405542678,42007,0,0,0
0,1405542678,42266,0,0,0
0,1405542678,42527,0,0,0
0,1405542678,42778,0,0,0
0,1405542679,43041,0,0,0
0,1405542679,43297,0,0,0
0,1405542679,43549,0,0,0
0,1405542679,43815,0,0,0
0,1405542680,44071,0,0,0
0,1405542680,44326,0,0,0
0,1405542680,44579,0,0,0
0,1405542680,44837,0,0,0
0,1405542681,45115,0,0,0
0,1405542681,45374,0,0,0
0,1405542681,45635,0,0,0
0,1405542681,45889,0,0,0
0,1405542682,46143,0,0,0
0,1405542682,46395,0,0,0
0,1405542682,46646,0,0,0
0,1405542682,46900,0,0,0
0,1405542683,47160,0,0,0
0,1405542683,47414,0,0,0
0,1405542683,47676,0,0,0
0,1405542683,47931,0,0,0
0,1405542684,48190,0,0,0
0,1405542684,48441,0,0,0
0,1405542684,48700,0,0,0
0,1405542684,48952,0,0,0
0,1405542685,49204,0,0,0
0,1405542685,49467,0,0,0
0,1405542685,49757,0,0,0
0,1405542686,50015,0,0,0
0,1405542686,50274,0,0,0
0,1405542686,50532,0,0,0
0,1405542686,50788,0,0,0
0,1405542687,51044,0,0,0
0,1405542687,51302,0,0,0
0,1405542687,51554,0,0,0
0,1405542687,51808,0,0,0
0,1405542688,52060,0,0,0
0,1405542688,52320,0,0,0
0,1405542688,52572,0,0,0
0,1405542688,52826,0,0,0
0,1405542689,53085,0,0,0
0,1405542689,53343,0,0,0
0,1405542689,53598,0,0,0
0,1405542689,53854,0,0,0
0,1405542690,54105,0,0,0
0,1405542690,54363,0,0,0
0,1405542690,54615,0,0,0
0,1405542690,54869,0,0,0
0,1405542691,55129,0,0,0
0,1405542691,55389,0,0,0
0,1405542691,55646,0,0,0
0,1405542691,55901,0,0,0
0,1405542692,56153,0,0,0
0,1405542692,56404,0,0,0
0,1405542692,56656,0,0,0
0,1405542692,56911,0,0,0
0,1405542693,57165,0,0,0
0,1405542693,57424,0,0,0
0,1405542693,57694,0,0,0
0,1405542693,57959,0,0,0
0,1405542694,58210,0,0,0
0,1405542694,58468,0,0,0
0,1405542694,58723,0,0,0
0,1405542694,58977,0,0,0
0,1405542695,59233,0,0,0
0,1405542695,59489,0,0,0
0,1405542695,59746,0,0,0
0,1405542696,60006,0,0,0
0,1405542696,60265,0,0,0
0,1405542696,60522,0,0,0
0,1405542696,60780,0,0,0
0,1405542697,61041,0,0,0
0,1405542697,61293,0,0,0
0,1405542697,61547,0,0,0
0,1405542697,61801,0,0,0
0,1405542698,62061,0,0,0
0,1405542698,62320,0,0,0
0,1405542698,62589,0,0,0
0,1405542698,62847,0,0,0
0,1405542699,63103,0,0,0
0,1405542699,63361,0,0,0
0,1405542699,63631,0,0,0
0,1405542699,63902,0,0,0
0,1405542700,64153,0,0,0
0,1405542700,64414,0,0,0
0,1405542700,64665,0,0,0
0,1405542700,64920,0,0,0
0,1405542701,65179,0,0,0
0,1405542701,65438,0,0,0
0,1405542701,65691,0,0,0
0,1405542701,65947,0,0,0
0,1405542702,66225,0,0,0
0,1405542702,66477,0,0,0
0,1405542702,66729,0,0,0
0,1405542702,66986,0,0,0
0,1405542703,67237,0,0,0
0,1405542703,67495,0,0,0
0,1405542703,67746,0,0,0
0,1405542704,68005,0,0,0
0,1405542704,68268,0,0,0
0,1405542704,68526,0,0,0
0,1405542704,68793,0,0,0
0,1405542705,69056,0,0,0
0,1405542705,69320,0,0,0
0,1405542705,69575,0,0,0
0,1405542705,69836,0,0,0
0,1405542706,70088,0,0,0
0,1405542706,70344,0,0,0
0,1405542706,70610,0,0,0
0,1405542707,71620,0,0,0
0,1405542707,71871,0,0,0
0,1405542708,72127,0,0,0
0,1405542708,72382,0,0,0
0,1405542708,72641,0,0,0
0,1405542708,72894,0,0,0
0,1405542709,73158,0,0,0
0,1405542709,73411,0,0,0
0,1405542709,73666,0,0,0
0,1405542709,73924,0,0,0
0,1405542710,74179,0,0,0
0,1405542710,74436,0,0,0
0,1405542710,74698,0,0,0
0,1405542710,74955,0,0,0
0,1405542711,75207,0,0,0
0,1405542711,75466,0,0,0
0,1405542711,75724,0,0,0
0,1405542711,75980,0,0,0
0,1405542712,76240,0,0,0
0,1405542712,76494,0,0,0
0,1405542712,76754,0,0,0
0,1405542713,77006,0,0,0
0,1405542713,77268,0,0,0
0,1405542713,77526,0,0,0
0,1405542713,77784,0,0,0
0,1405542714,78039,0,0,0
0,1405542714,78294,0,0,0
0,1405542714,78551,0,0,0
0,1405542714,78815,0,0,0
0,1405542715,79074,0,0,0
0,1405542715,79330,0,0,0
0,1405542715,79586,0,0,0
0,1405542715,79841,0,0,0
0,1405542716,80100,0,0,0
0,1405542716,80351,0,0,0
0,1405542716,80610,0,0,0
0,1405542716,80864,0,0,0
0,1405542717,81119,0,0,0
0,1405542717,81376,0,0,0
0,1405542717,81627,0,0,0
0,1405542717,81879,0,0,0
0,1405542718,82133,0,0,0
0,1405542718,82384,0,0,0
0,1405542718,82640,0,0,0
0,1405542718,82895,0,0,0
0,1405542719,83148,0,0,0
0,1405542719,83402,0,0,0
0,1405542719,83660,0,0,0
0,1405542719,83914,0,0,0
0,1405542720,84167,0,0,0
0,1405542720,84418,0,0,0
0,1405542720,84679,0,0,0
0,1405542720,84945,0,0,0
0,1405542721,85200,0,0,0
0,1405542721,85459,0,0,0
0,1405542721,85714,0,0,0
0,1405542721,85968,0,0,0
0,1405542722,86227,0,0,0
0,1405542722,86484,0,0,0
0,1405542722,86745,0,0,0
0,1405542723,87007,0,0,0
0,1405542723,87263,0,0,0
0,1405542723,87516,0,0,0
0,1405542723,87787,0,0,0
0,1405542724,88039,0,0,0
0,1405542724,88297,0,0,0
0,1405542724,88548,0,0,0
0,1405542724,88814,0,0,0
0,1405542725,89071,0,0,0
0,1405542725,89323,0,0,0
0,1405542725,89589,0,0,0
0,1405542725,89842,0,0,0
0,1405542726,90100,0,0,0
0,1405542726,90359,0,0,0
0,1405542726,90610,0,0,0
0,1405542726,90861,0,0,0
0,1405542727,91115,0,0,0
0,1405542727,91372,0,0,0
0,1405542727,91624,0,0,0
0,1405542727,91880,0,0,0
0,1405542728,92141,0,0,0
0,1405542728,92399,0,0,0
0,1405542728,92659,0,0,0
0,1405542728,92928,0,0,0
0,1405542729,93183,0,0,0
0,1405542729,93441,0,0,0
0,1405542729,93697,0,0,0
0,1405542729,93948,0,0,0
0,1405542730,94202,0,0,0
0,1405542730,94453,0,0,0
0,1405542730,94705,0,0,0
0,1405542730,94979,0,0,0
0,1405542731,95230,0,0,0
0,1405542731,95486,0,0,0
0,1405542731,95738,0,0,0
0,1405542731,95989,0,0,0
0,1405542732,96251,0,0,0
0,1405542732,96507,0,0,0
0,1405542732,96760,0,0,0
0,1405542733,97012,0,0,0
0,1405542733,97271,0,0,0
0,1405542733,97522,0,0,0
0,1405542733,97777,0,0,0
0,1405542734,98030,0,0,0
0,1405542734,98288,0,0,0
0,1405542734,98544,0,0,0
0,1405542734,98796,0,0,0
0,1405542735,99054,0,0,0
0,1405542735,99312,0,0,0
0,1405542735,99568,0,0,0
0,1405542735,99827,0,0,0
0,1405542736,100084,0,0,0
0,1405542736,100348,0,0,0
0,1405542736,100606,0,0,0
0,1405542736,100860,0,0,0
0,1405542737,101116,0,0,0
0,1405542737,101367,0,0,0
0,1405542737,101627,0,0,0
0,1405542737,101882,0,0,0
0,1405542738,102141,0,0,0
0,1405542738,102400,0,0,0
0,1405542738,102660,0,0,0
0,1405542738,102917,0,0,0
0,1405542739,103176,0,0,0
0,1405542739,103430,0,0,0
0,1405542739,103685,0,0,0
0,1405542739,103937,0,0,0
0,1405542740,104195,0,0,0
0,1405542740,104453,0,0,0
0,1405542740,104711,0,0,0
