0,1405542637,utime,volts24,volts12,gappos,gapmotor,BSChKill,MotCont,MotPreC,ArrCont,ArrPreC,GapD1,GapIN1,GapIN2,ArrayA,ArrayB,ArrayC,Estop,Thren
0,1405542637,mins,,,,0,,,,,,0,,,,,,,0,,,,,,-2,,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0
0,1405542637,maxs,,,100,,,,100,,,,100,,,,,,+2,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,1,,,,,,1,,,,,1,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,1
0,1405542637,attr,,,,N,,,,,,,N,,,,,,N,,,,,,,N,,,,,,,,L,,,,,,,,L,,,,,,L,,,,,,,L,,,,,,,L,,,,,,L,,,,,L,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,L
0,1405542668,32413,32679,1968,48685,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1405542669,33414,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542670,34416,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405542671,35417,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542672,36425,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542673,37442,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405542674,38451,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542675,39457,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405542676,40466,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542677,41467,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405542678,42469,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542679,43470,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542680,44477,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542681,45485,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542682,46488,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405542683,47491,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542684,48494,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542685,49496,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405542686,50503,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542687,51507,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405542688,52511,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542689,53514,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542690,54521,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405542691,55537,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542692,56539,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405542693,57544,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405542694,58552,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405542695,59557,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405542696,60558,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405542697,61566,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542698,62568,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542699,63596,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405542700,64605,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542701,65621,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405542702,66625,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542703,67626,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542704,68628,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542705,69634,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542707,71620,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405542708,72622,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
