0,1405542637,utime,T(cK),I(cA),V(mV),V_sup(mV),Stat,T(cK),I(cA),V(mV),V_sup(mV),Stat
0,1405542801,165157,30510,101,13460,23540,1,30420,101,13215,23870,3
0,1405542802,166167,30465,101,13465,23540,1,30420,101,13215,23870,3
0,1405542803,167169,30465,101,13465,23540,1,30420,101,13215,23870,3
0,1405542804,168174,30465,101,13465,23540,1,30420,101,13220,23870,3
0,1405542805,169175,30465,101,13465,23529,1,30420,101,13220,23870,3
0,1405542806,170178,30465,101,13465,23529,1,30420,101,13220,23870,3
0,1405542807,171186,30510,101,13465,23529,1,30420,101,13220,23870,3
0,1405542808,172192,30510,101,13470,23540,1,30420,101,13225,23870,3
0,1405542809,173199,30510,101,13470,23540,1,30420,101,13225,23870,3
0,1405542810,174202,30465,101,13470,23540,1,30420,101,13225,23870,3
0,1405542811,175214,30510,101,13470,23529,1,30420,101,13225,23870,3
0,1405542812,176218,30510,101,13475,23540,1,30420,101,13225,23870,3
0,1405542813,177221,30465,101,13475,23529,1,30420,101,13230,23870,3
0,1405542814,178233,30510,101,13475,23529,1,30420,101,13230,23870,3
0,1405542815,179240,30465,101,13475,23529,1,30420,101,13230,23870,3
0,1405542816,180249,30465,101,13475,23529,1,30420,101,13230,23870,3
0,1405542817,181255,30510,101,13480,23540,1,30420,101,13235,23870,3
0,1405542818,182258,30510,101,13480,23540,1,30420,101,13235,23870,3
0,1405542819,183265,30510,101,13480,23529,1,30420,101,13235,23870,3
0,1405542820,184266,30510,101,13480,23540,1,30420,101,13235,23870,3
0,1405542821,185274,30510,101,13480,23529,1,30420,101,13240,23870,3
0,1405542822,186275,30465,101,13485,23529,1,30420,101,13240,23870,3
0,1405542823,187277,30510,101,13485,23529,1,30420,101,13240,23870,3
0,1405542824,188279,30510,101,13485,23529,1,30420,101,13240,23870,3
0,1405542825,189286,30465,101,13485,23529,1,30420,101,13240,23870,3
0,1405542826,190302,30510,101,13485,23540,1,30420,101,13245,23870,3
0,1405542827,191304,30465,101,13490,23529,1,30420,101,13245,23870,3
0,1405542828,192312,30465,101,13490,23529,1,30420,101,13245,23870,3
0,1405542829,193317,30510,101,13490,23529,1,30420,101,13245,23870,3
0,1405542830,194320,30510,101,13490,23529,1,30420,101,13245,23870,3
0,1405542831,195324,30510,101,13490,23540,1,30420,101,13250,23870,3
0,1405542832,196329,30510,101,13490,23529,1,30420,101,13250,23870,3
0,1405542833,197337,30510,101,13495,23540,1,30420,101,13250,23870,3
0,1405542834,198344,30510,101,13495,23529,1,30420,101,13250,23870,3
0,1405542835,199351,30510,101,13495,23529,1,30420,101,13250,23870,3
0,1405542836,200356,30510,101,13495,23529,1,30420,101,13255,23870,3
0,1405542837,201360,30465,101,13495,23529,1,30420,101,13255,23870,3
