0,1405962392,utime,T(cK),I(cA),V(mV),V_sup(mV),Stat,T(cK),I(cA),V(mV),V_sup(mV),Stat
0,1405962392,mins,,,0,,,,,,0,,,,,0,,,,,0,,,,,,,,0,,,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,0
0,1405962392,maxs,,32768,,,32768,,32768,,32768,32768,32768,32768,32768,,32768,,32768
0,1405962392,attr,,N,,,,,,,,N,,,,,,N,,,,,,,N,,,,,N,,,,,N,,,,,N,,,,,N,,,,N,,,,,,,N
0,1405962422,37854,0,0,0,0,0,0,0,0,0,0
0,1405962423,38856,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962424,39857,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962425,40858,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962426,41859,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962427,42860,30825,0,13570,23870,4,30735,1,13525,24123,4
0,1405962428,43862,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962429,44863,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962430,45864,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962431,46865,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962432,47866,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962433,48867,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962434,49868,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962435,50869,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962436,51870,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962438,53272,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962439,54273,30825,0,13570,23870,4,30735,1,13525,24123,4
0,1405962440,55274,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962441,56275,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962442,57276,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962443,58278,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962444,59279,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962445,60280,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962446,61281,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962447,62282,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962448,63283,30825,1,13570,23870,4,30735,2,13525,24123,4
0,1405962449,64284,30825,1,13570,23870,4,30735,2,13525,24123,4
0,1405962450,65285,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962451,66286,30825,0,13570,23870,4,30735,1,13525,24123,4
0,1405962452,67288,30825,1,13570,23870,4,30735,2,13525,24123,4
0,1405962453,68289,30825,0,13570,23870,4,30690,1,13525,24123,4
0,1405962454,69291,30825,1,13570,23870,4,30735,2,13525,24123,4
0,1405962455,70293,30825,1,13570,23870,4,30735,2,13525,24123,4
0,1405962456,71297,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962457,72298,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962458,73299,30825,0,13570,23870,4,30735,1,13525,24123,4
0,1405962459,74300,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962460,75301,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962461,76302,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962462,77303,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962463,78304,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962464,79306,30825,1,13570,23870,4,30735,2,13525,24123,4
0,1405962465,80308,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962466,81309,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962467,82310,30825,1,13570,23870,4,30735,2,13525,24123,4
0,1405962468,83679,30825,1,13570,23870,4,30735,2,13525,24123,4
0,1405962469,84680,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962470,85681,30825,0,13570,23870,4,30735,1,13525,24123,4
0,1405962471,86682,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962472,87683,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962473,88685,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962474,89687,30825,1,13570,23870,4,30735,2,13525,24123,4
0,1405962475,90689,30825,1,13570,23870,4,30735,2,13525,24123,4
0,1405962476,91690,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962477,92691,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962478,93692,30825,1,13570,23870,4,30735,2,13525,24123,4
0,1405962479,94693,30825,1,13570,23870,4,30735,1,13525,24123,4
0,1405962480,95694,30825,1,13570,23870,4,30735,2,13525,24123,4
