0,1412489750,utime,AM_vel(rpm),AM_supV(dV),AM_supI(dA)
0,1412489750,mins,,,0,,,,,,,,,,-37624,,,,,,,0
0,1412489750,maxs,,,37624,,,,,,,37624,,,,,,37624
0,1412489750,attr,,,N,,,,,,,,,,,,,N,,,,,,,,,N
0,1412489751,4294967295,1,0,-14148
0,1405941375,48222,1,0,-14148
0,1405941375,48477,1,0,-14148
0,1405941375,48728,1,0,-14148
0,1405941375,48984,1,0,-14148
0,1405941376,49235,1,0,-14148
0,1405941376,49487,1,0,-14148
0,1405941376,49741,1,0,-14148
0,1405941376,49996,1,0,-14148
0,1405941377,50250,1,0,-14148
0,1405941377,50504,1,0,-14148
0,1405941377,50759,1,0,-14148
0,1405941378,51014,1,0,-14148
0,1405941378,51265,1,0,-14148
0,1405941378,51520,1,0,-14148
0,1405941378,51772,1,0,-14148
0,1405941379,52027,1,0,-14148
0,1405941379,52282,1,0,-14148
0,1405941379,52535,1,0,-14148
0,1405941379,52791,1,0,-14148
0,1405941380,53044,1,0,-14148
0,1405941380,53302,1,0,-14148
0,1405941380,53554,1,0,-14148
0,1405941380,53806,1,0,-14148
0,1405941381,54060,1,0,-14148
0,1405941381,54319,1,0,-14148
0,1405941381,54572,1,0,-14148
0,1405941381,54824,1,0,-14148
0,1405941382,55076,1,0,-14148
0,1405941382,55327,1,0,-14148
0,1405941382,55578,1,0,-14148
0,1405941382,55831,1,0,-14148
0,1405941383,56083,1,0,-14148
0,1405941383,56338,1,0,-14148
0,1405941383,56593,1,0,-14148
0,1405941383,56849,1,0,-14148
0,1405941384,57100,1,0,-14148
0,1405941384,57351,1,0,-14148
0,1405941384,57604,1,0,-14148
0,1405941384,57856,1,0,-14148
0,1405941385,58109,1,0,-14148
0,1405941385,58362,1,0,-14148
0,1405941385,58615,1,0,-14148
0,1405941385,58868,1,0,-14148
0,1405941386,59124,1,0,-14148
0,1405941386,59382,1,0,-14148
0,1405941386,59633,1,0,-14148
0,1405941386,59888,1,0,-14148
0,1405941387,60140,1,0,-14148
0,1405941387,60393,1,0,-14148
0,1405941387,60644,1,0,-14148
0,1405941387,60897,1,0,-14148
0,1405941388,61150,1,0,-14148
0,1405941388,61405,1,0,-14148
0,1405941388,61659,1,0,-14148
0,1405941388,61910,1,0,-14148
0,1405941389,62164,1,0,-14148
0,1405941389,62415,1,0,-14148
0,1405941389,62667,1,0,-14148
0,1405941389,62921,1,0,-14148
0,1405941390,63172,1,0,-14148
0,1405941391,64501,1,0,-14148
0,1405941391,64763,1,0,-14148
0,1405941392,65021,1,0,-14148
0,1405941392,65277,1,0,-14148
0,1405941392,65530,1,0,-14148
0,1405941392,65791,1,0,-14148
0,1405941393,66045,1,0,-14148
0,1405941393,66303,1,0,-14148
0,1405941393,66564,1,0,-14148
0,1405941393,66815,1,0,-14148
0,1405941394,67073,1,0,-14148
0,1405941394,67328,1,0,-14148
0,1405941394,67587,1,0,-14148
0,1405941394,67839,1,0,-14148
0,1405941395,68118,1,0,-14148
0,1405941395,68370,1,0,-14148
0,1405941395,68625,1,0,-14148
0,1405941395,68878,1,0,-14148
0,1405941396,69134,1,0,-14148
0,1405941396,69388,1,0,-14148
0,1405941396,69654,1,0,-14148
0,1405941396,69906,1,0,-14148
0,1405941397,70160,1,0,-14148
0,1405941397,70416,1,0,-14148
0,1405941397,70667,1,0,-14148
0,1405941397,70921,1,0,-14148
0,1405941398,71177,1,0,-14148
0,1405941398,71430,1,0,-14148
0,1405941398,71684,1,0,-14148
0,1405941398,71935,1,0,-14148
0,1405941399,72188,1,0,-14148
0,1405941399,72441,1,0,-14148
0,1405941399,72703,1,0,-14148
0,1405941399,72959,1,0,-14148
0,1405941400,73214,1,0,-14148
0,1405941400,73472,1,0,-14148
0,1405941400,73731,1,0,-14148
0,1405941400,73987,1,0,-14148
0,1405941401,74243,1,0,-14148
0,1405941401,74499,1,0,-14148
0,1405941401,74758,1,0,-14148
0,1405941402,75011,1,0,-14148
0,1405941402,75267,1,0,-14148
0,1405941402,75522,1,0,-14148
0,1405941402,75778,1,0,-14148
0,1405941403,76034,1,0,-14148
0,1405941403,76286,1,0,-14148
0,1405941403,76539,1,0,-14148
0,1405941403,76791,1,0,-14148
0,1405941404,77043,1,0,-14148
0,1405941404,77301,1,0,-14148
0,1405941404,77553,1,0,-14148
0,1405941404,77806,1,0,-14148
0,1405941405,78064,1,0,-14148
0,1405941405,78315,1,0,-14148
0,1405941406,79681,1,0,-14148
0,1405941406,79936,1,0,-14148
0,1405941407,80190,1,0,-14148
0,1405941407,80447,1,0,-14148
0,1405941407,80706,1,0,-14148
0,1405941407,80961,1,0,-14148
0,1405941408,81215,1,0,-14148
0,1405941408,81473,1,0,-14148
0,1405941408,81726,1,0,-14148
0,1405941408,81981,1,0,-14148
0,1405941409,82238,1,0,-14148
0,1405941409,82491,1,0,-14148
0,1405941409,82743,1,0,-14148
0,1405941409,82998,1,0,-14148
0,1405941410,83253,1,0,-14148
0,1405941410,83504,1,0,-14148
0,1405941410,83759,1,0,-14148
0,1405941411,84018,1,0,-14148
0,1405941411,84277,1,0,-14148
0,1405941411,84530,1,0,-14148
0,1405941411,84783,1,0,-14148
0,1405941412,85036,1,0,-14148
0,1405941412,85287,1,0,-14148
0,1405941412,85539,1,0,-14148
0,1405941412,85793,1,0,-14148
0,1405941413,86049,1,0,-14148
0,1405941413,86302,1,0,-14148
0,1405941413,86569,1,0,-14148
0,1405941413,86829,1,0,-14148
0,1405941414,87081,1,0,-14148
0,1405941414,87333,1,0,-14148
0,1405941414,87584,1,0,-14148
0,1405941414,87838,1,0,-14148
0,1405941415,88092,1,0,-14148
0,1405941415,88347,1,0,-14148
0,1405941415,88599,1,0,-14148
0,1405941415,88857,1,0,-14148
0,1405941416,89109,1,0,-14148
0,1405941416,89362,1,0,-14148
0,1405941416,89616,1,0,-14148
