0,1405962392,utime,AM_vel(rpm),AM_supV(dV),AM_supI(dA)
0,1405962392,mins,,,0,,,,,,,,,,-37624,,,,,,,0
0,1405962392,maxs,,,37624,,,,,,,37624,,,,,,37624
0,1405962392,attr,,,N,,,,,,,,,,,,,N,,,,,,,,,N
0,1405962422,37854,1,0,-30532
0,1405962423,38106,1,0,-30532
0,1405962423,38357,1,0,-30532
0,1405962423,38609,1,0,-30532
0,1405962423,38861,1,0,-30532
0,1405962424,39112,1,0,-30532
0,1405962424,39363,1,0,-30532
0,1405962424,39614,1,0,-30532
0,1405962424,39866,1,0,-30532
0,1405962425,40117,1,0,-30532
0,1405962425,40368,1,0,-30532
0,1405962425,40620,1,0,-30532
0,1405962425,40871,1,0,-30532
0,1405962426,41123,1,0,-30532
0,1405962426,41374,1,0,-30532
0,1405962426,41625,1,0,-30532
0,1405962426,41876,1,0,-30532
0,1405962427,42127,1,0,-30532
0,1405962427,42378,1,0,-30532
0,1405962427,42629,1,0,-30532
0,1405962427,42880,1,0,-30532
0,1405962428,43131,1,0,-30532
0,1405962428,43382,1,0,-30532
0,1405962428,43635,1,0,-30532
0,1405962428,43886,1,0,-30532
0,1405962429,44137,1,0,-30532
0,1405962429,44388,1,0,-30532
0,1405962429,44639,1,0,-30532
0,1405962429,44894,1,0,-30532
0,1405962430,45145,1,0,-30532
0,1405962430,45396,1,0,-30532
0,1405962430,45647,1,0,-30532
0,1405962430,45898,1,0,-30532
0,1405962431,46149,1,0,-30532
0,1405962431,46401,1,0,-30532
0,1405962431,46652,1,0,-30532
0,1405962431,46904,1,0,-30532
0,1405962432,47156,1,0,-30532
0,1405962432,47407,1,0,-30532
0,1405962432,47659,1,0,-30532
0,1405962432,47910,1,0,-30532
0,1405962433,48161,1,0,-30532
0,1405962433,48412,1,0,-30532
0,1405962433,48663,1,0,-30532
0,1405962433,48914,1,0,-30532
0,1405962434,49165,1,0,-30532
0,1405962434,49416,1,0,-30532
0,1405962434,49667,1,0,-30532
0,1405962434,49918,1,0,-30532
0,1405962435,50169,1,0,-30532
0,1405962435,50420,1,0,-30532
0,1405962435,50671,1,0,-30532
0,1405962435,50924,1,0,-30532
0,1405962436,51175,1,0,-30532
0,1405962436,51428,1,0,-30532
0,1405962436,51680,1,0,-30532
0,1405962436,51932,1,0,-30532
0,1405962437,52183,1,0,-30532
0,1405962437,52434,1,0,-30532
0,1405962437,52686,1,0,-30532
0,1405962438,53272,1,0,-30532
0,1405962438,53523,1,0,-30532
0,1405962438,53774,1,0,-30532
0,1405962439,54025,1,0,-30532
0,1405962439,54277,1,0,-30532
0,1405962439,54528,1,0,-30532
0,1405962439,54779,1,0,-30532
0,1405962440,55030,1,0,-30532
0,1405962440,55281,1,0,-30532
0,1405962440,55532,1,0,-30532
0,1405962440,55783,1,0,-30532
0,1405962441,56034,1,0,-30532
0,1405962441,56285,1,0,-30532
0,1405962441,56536,1,0,-30532
0,1405962441,56787,1,0,-30532
0,1405962442,57038,1,0,-30532
0,1405962442,57289,1,0,-30532
0,1405962442,57540,1,0,-30532
0,1405962442,57791,1,0,-30532
0,1405962443,58225,1,0,-30532
0,1405962443,58477,1,0,-30532
0,1405962443,58729,1,0,-30532
0,1405962443,58980,1,0,-30532
0,1405962444,59231,1,0,-30532
0,1405962444,59482,1,0,-30532
0,1405962444,59733,1,0,-30532
0,1405962444,59984,1,0,-30532
0,1405962445,60236,1,0,-30532
0,1405962445,60487,1,0,-30532
0,1405962445,60739,1,0,-30532
0,1405962445,60991,1,0,-30532
0,1405962446,61242,1,0,-30532
0,1405962446,61493,1,0,-30532
0,1405962446,61744,1,0,-30532
0,1405962446,61995,1,0,-30532
0,1405962447,62246,1,0,-30532
0,1405962447,62497,1,0,-30532
0,1405962447,62748,1,0,-30532
0,1405962448,63000,1,0,-30532
0,1405962448,63252,1,0,-30532
0,1405962448,63504,1,0,-30532
0,1405962448,63755,1,0,-30532
0,1405962449,64009,1,0,-30532
0,1405962449,64260,1,0,-30532
0,1405962449,64511,1,0,-30532
0,1405962449,64763,1,0,-30532
0,1405962450,65014,1,0,-30532
0,1405962450,65265,1,0,-30532
0,1405962450,65516,1,0,-30532
0,1405962450,65767,1,0,-30532
0,1405962451,66018,1,0,-30532
0,1405962451,66269,1,0,-30532
0,1405962451,66520,1,0,-30532
0,1405962451,66771,1,0,-30532
0,1405962452,67022,1,0,-30532
0,1405962452,67273,1,0,-30532
0,1405962452,67524,1,0,-30532
0,1405962452,67775,1,0,-30532
0,1405962453,68026,1,0,-30532
0,1405962453,68278,1,0,-30532
0,1405962453,68529,1,0,-30532
0,1405962453,68781,1,0,-30532
0,1405962454,69032,1,0,-30532
0,1405962454,69283,1,0,-30532
0,1405962454,69534,1,0,-30532
0,1405962454,69785,1,0,-30532
0,1405962455,70036,1,0,-30532
0,1405962455,70287,1,0,-30532
0,1405962455,70538,1,0,-30532
0,1405962455,70791,1,0,-30532
0,1405962456,71042,1,0,-30532
0,1405962456,71293,1,0,-30532
0,1405962456,71544,1,0,-30532
0,1405962456,71795,1,0,-30532
0,1405962457,72047,1,0,-30532
0,1405962457,72298,1,0,-30532
0,1405962457,72549,1,0,-30532
0,1405962457,72800,1,0,-30532
0,1405962458,73052,1,0,-30532
0,1405962458,73303,1,0,-30532
0,1405962458,73554,1,0,-30532
0,1405962458,73805,1,0,-30532
0,1405962459,74057,1,0,-30532
