0,1404948520,utime,T(cK),I(cA),V(mV),V_sup(mV),Stat,T(cK),I(cA),V(mV),V_sup(mV),Stat
0,1404948520,mins,,,0,,,,,,0,,,,,0,,,,,0,,,,,,,,0,,,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,0
0,1404948520,maxs,,32768,,,32768,,32768,,32768,32768,32768,32768,32768,,32768,,32768
0,1404948520,attr,,N,,,,,,,,N,,,,,,N,,,,,,,N,,,,,N,,,,,N,,,,,N,,,,,N,,,,N,,,,,,,N
0,1404948521,2233,0,0,0,0,0,0,0,0,0,0
0,1404948522,3235,29700,-80,11230,0,1,29565,-81,11100,66,1
0,1404948523,4237,29700,-80,11230,0,1,29565,-81,11100,66,1
0,1404948524,5243,29700,-80,11225,0,1,29565,-81,11100,66,1
0,1404948525,6247,29700,7,11515,23859,1,29565,7,11350,24079,1
0,1404948526,7248,29700,4,11520,23947,1,29565,4,11400,24167,1
0,1404948527,8250,29700,2,11525,23958,4,29565,2,11410,24178,2
0,1404948528,9253,29700,1,11525,23958,4,29610,2,11410,24178,2
0,1404948529,10256,29700,103,11920,23661,1,29565,103,11675,23936,3
0,1404948530,11260,29700,103,12085,23661,1,29565,103,11740,23936,3
0,1404948531,12262,29700,103,12375,23650,1,29565,103,11760,23936,3
0,1404948532,13266,29700,101,12585,23650,1,29565,103,11775,23936,3
0,1404948533,14271,29700,101,12790,23639,1,29565,103,11795,23936,3
0,1404948534,15273,29700,101,12920,23639,1,29565,103,11810,23936,3
0,1404948535,16278,29700,101,12965,23639,1,29565,103,11825,23936,3
0,1404948536,17279,29700,101,12970,23639,1,29565,103,11845,23936,3
0,1404948537,18284,29700,101,12970,23639,1,29565,103,11865,23936,3
0,1404948538,19296,29700,101,12965,23639,1,29565,103,11885,23936,3
0,1404948539,20303,29700,101,12970,23639,1,29565,103,11915,23936,3
0,1404948540,21308,29700,101,12970,23639,1,29565,103,11955,23936,3
0,1404948541,22312,29700,101,12970,23639,1,29565,103,12025,23936,3
0,1404948542,23314,29700,101,12970,23639,1,29565,103,12155,23936,3
0,1404948543,24316,29700,101,12970,23639,1,29565,103,12295,23936,3
0,1404948544,25318,29700,101,12975,23639,1,29565,101,12450,23925,3
0,1404948545,26319,29700,101,12975,23639,1,29565,101,12535,23925,3
0,1404948546,27323,29700,101,12975,23639,1,29565,103,12570,23925,3
0,1404948547,28325,29700,101,12975,23639,1,29565,103,12625,23925,3
0,1404948548,29327,29700,101,12980,23639,1,29565,101,12690,23925,3
0,1404948549,30329,29700,101,12980,23639,1,29565,101,12745,23925,3
0,1404948550,31335,29700,101,12980,23639,1,29565,103,12780,23925,3
0,1404948551,32336,29700,101,12980,23639,1,29565,103,12815,23925,3
0,1404948552,33702,29700,101,12985,23639,1,29565,103,12835,23925,3
0,1404948553,34965,29700,101,12985,23639,1,29565,103,12835,23925,3
0,1404948554,35975,29700,101,12985,23639,1,29610,103,12875,23925,3
0,1404948555,36979,29700,101,12990,23639,1,29610,103,12885,23925,3
0,1404948556,37980,29700,101,12990,23639,1,29565,103,12890,23925,3
0,1404948557,38983,29700,101,12990,23639,1,29565,103,12895,23925,3
0,1404948558,39992,29700,101,12990,23639,1,29565,103,12905,23925,3
0,1404948559,40996,29700,101,12995,23639,1,29565,103,12905,23925,3
