0,1405616312,utime,volts24,volts12,gappos,gapmotor,BSChKill,MotCont,MotPreC,ArrCont,ArrPreC,GapD1,GapIN1,GapIN2,ArrayA,ArrayB,ArrayC,Estop,Thren
0,1405616312,mins,,,,0,,,,,,0,,,,,,,0,,,,,,-2,,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0
0,1405616312,maxs,,,100,,,,100,,,,100,,,,,,+2,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,1,,,,,,1,,,,,1,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,1
0,1405616312,attr,,,,N,,,,,,,N,,,,,,N,,,,,,,N,,,,,,,,L,,,,,,,,L,,,,,,L,,,,,,,L,,,,,,,L,,,,,,L,,,,,L,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,L
0,1405616342,37823,32679,1968,48685,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1405616343,38824,32679,1968,48685,-1,0,0,0,0,1,0,0,1,0,0,0,0,1
0,1405616344,39825,32679,1968,48685,-1,0,0,0,0,1,0,0,1,0,0,0,0,1
0,1405616345,40826,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405616346,41827,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405616347,42830,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405616348,43832,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405616349,44833,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405616350,45834,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405616351,46837,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405616352,47838,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405616353,48840,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
