0,1405350502,utime,volts24,volts12,gappos,gapmotor,BSChKill,MotCont,MotPreC,ArrCont,ArrPreC,GapD1,GapIN1,GapIN2,ArrayA,ArrayB,ArrayC,Estop,Thren
0,1405350502,mins,,,,0,,,,,,0,,,,,,,0,,,,,,-2,,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0
0,1405350502,maxs,,,100,,,,100,,,,100,,,,,,+2,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,1,,,,,,1,,,,,1,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,1
0,1405350502,attr,,,,N,,,,,,,N,,,,,,N,,,,,,,N,,,,,,,,L,,,,,,,,L,,,,,,L,,,,,,,L,,,,,,,L,,,,,,L,,,,,L,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,L
0,1405350503,2336,32679,1968,48685,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1405350504,3636,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405350505,4641,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405350506,5644,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350507,6654,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350508,7655,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350509,8663,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405350510,9668,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405350511,10672,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405350512,11681,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405350513,12688,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350514,13699,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350515,14708,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405350516,15716,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350517,16721,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350518,17722,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350519,18912,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350520,19918,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350521,20922,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405350522,21929,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405350523,22934,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405350524,23935,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350525,24940,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405350526,25950,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350527,26954,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405350528,27959,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350530,29399,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350531,30402,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350532,31406,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405350533,32409,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405350534,33411,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350535,34414,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350536,35415,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350537,36417,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350538,37424,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350539,38427,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405350540,39694,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405350541,40700,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405350542,41708,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350543,42717,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405350544,43724,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
