0,1405348972,20456,1405348971,NANA,NANA,NAM,0.00,0.00K,144251.407V0,NAN,140714
0,1405348973,21461,1405348972,NANA,NANA,NAM,0.00,0.00K,144252.407V0,NAN,140714
0,1405348974,22462,1405348973,NANA,NANA,NAM,0.00,0.00K,144253.407V0,NAN,140714
0,1405348975,23468,1405348974,NANA,NANA,NAM,0.00,0.00K,144254.407V0,NAN,140714
0,1405348976,24470,1405348975,NANA,NANA,NAM,0.00,0.00K,144255.407V0,NAN,140714
0,1405348977,25471,1405348976,NANA,NANA,NAM,0.00,0.00K,144256.407V0,NAN,140714
0,1405348978,26476,1405348977,NANA,NANA,NAM,0.00,0.00K,144257.407V0,NAN,140714
0,1405348979,27479,1405348979,NANA,NANA,NAM,0.00,0.00K,144259.407V0,NAN,140714
0,1405348980,28482,1405348980,NANA,NANA,NAM,0.00,0.00K,144300.407V0,NAN,140714
0,1405348982,30664,1405348980,NANA,NANA,NAM,0.00,0.00K,144300.407V0,NAN,140714
0,1405348983,31670,1405348983,NANA,NANA,NAM,0.00,0.00K,144303.407V0,NAN,140714
0,1405348984,32671,1405348984,NANA,NANA,NAM,0.00,0.00K,144304.407V0,NAN,140714
0,1405348985,33767,1405348985,NANA,NANA,NAM,0.00,0.00K,144305.407V0,NAN,140714
0,1405348986,34771,1405348986,NANA,NANA,NAM,0.00,0.00K,144306.407V0,NAN,140714
0,1405348987,35783,1405348987,NANA,NANA,NAM,0.00,0.00K,144307.407V0,NAN,140714
0,1405348988,36785,1405348988,NANA,NANA,NAM,0.00,0.00K,144308.407V0,NAN,140714
0,1405348989,37789,1405348989,NANA,NANA,NAM,0.00,0.00K,144309.407V0,NAN,140714
0,1405348990,38790,1405348990,NANA,NANA,NAM,0.00,0.00K,144310.407V0,NAN,140714
0,1405348991,39792,1405348991,NANA,NANA,NAM,0.00,0.00K,144311.407V0,NAN,140714
0,1405348992,40805,1405348992,NANA,NANA,NAM,0.00,0.00K,144312.407V0,NAN,140714
0,1405348993,41814,1405348993,NANA,NANA,NAM,0.00,0.00K,144313.407V0,NAN,140714
0,1405348994,42820,1405348994,NANA,NANA,NAM,0.00,0.00K,144314.407V0,NAN,140714
0,1405348995,43823,1405348995,NANA,NANA,NAM,0.00,0.00K,144315.407V0,NAN,140714
0,1405348996,44831,1405348996,NANA,NANA,NAM,0.00,0.00K,144316.407V0,NAN,140714
0,1405348997,45832,1405348997,NANA,NANA,NAM,0.00,0.00K,144317.407V0,NAN,140714
0,1405348998,46841,1405348998,NANA,NANA,NAM,0.00,0.00K,144318.407V0,NAN,140714
0,1405348999,47850,1405348999,NANA,NANA,NAM,0.00,0.00K,144319.407V0,NAN,140714
0,1405349000,48855,1405349000,NANA,NANA,NAM,0.00,0.00K,144320.407V0,NAN,140714
0,1405349001,49871,1405349001,NANA,NANA,NAM,0.00,0.00K,144321.407V0,NAN,140714
0,1405349002,50878,1405349002,NANA,NANA,NAM,0.00,0.00K,144322.407V0,NAN,140714
0,1405349003,51884,1405349003,NANA,NANA,NAM,0.00,0.00K,144323.407V0,NAN,140714
0,1405349004,52887,1405349004,NANA,NANA,NAM,0.00,0.00K,144324.407V0,NAN,140714
0,1405349005,53889,1405349005,NANA,NANA,NAM,0.00,0.00K,144325.407V0,NAN,140714
0,1405349006,54895,1405349006,NANA,NANA,NAM,0.00,0.00K,144326.407V0,NAN,140714
0,1405349007,55901,1405349007,NANA,NANA,NAM,0.00,0.00K,144327.407V0,NAN,140714
0,1405349008,56906,1405349008,NANA,NANA,NAM,0.00,0.00K,144328.407V0,NAN,140714
0,1405349009,57907,1405349009,NANA,NANA,NAM,0.00,0.00K,144329.407V0,NAN,140714
0,1405349010,58913,1405349010,NANA,NANA,NAM,0.00,0.00K,144330.407V0,NAN,140714
0,1405349012,60145,1405349011,NANA,NANA,NAM,0.00,0.00K,144331.407V0,NAN,140714
0,1405349013,61150,1405349012,NANA,NANA,NAM,0.00,0.00K,144332.407V0,NAN,140714
0,1405349014,62157,1405349013,NANA,NANA,NAM,0.00,0.00K,144333.407V0,NAN,140714
0,1405349015,63159,1405349014,NANA,NANA,NAM,0.00,0.00K,144334.407V0,NAN,140714
0,1405349016,64164,1405349016,NANA,NANA,NAM,0.00,0.00K,144336.407V0,NAN,140714
0,1405349017,65173,1405349017,NANA,NANA,NAM,0.00,0.00K,144337.407V0,NAN,140714
0,1405349018,66175,1405349018,NANA,NANA,NAM,0.00,0.00K,144338.407V0,NAN,140714
0,1405349019,67183,1405349019,NANA,NANA,NAM,0.00,0.00K,144339.407V0,NAN,140714
0,1405349020,68191,1405349020,NANA,NANA,NAM,0.00,0.00K,144340.407V0,NAN,140714
0,1405349021,69976,1405349022,NANA,NANA,NAM,0.00,0.00K,144342.407V0,NAN,140714
0,1405349022,70980,1405349023,NANA,NANA,NAM,0.00,0.00K,144343.407V0,NAN,140714
0,1405349023,71989,1405349024,NANA,NANA,NAM,0.00,0.00K,144344.407V0,NAN,140714
0,1405349024,72998,1405349025,NANA,NANA,NAM,0.00,0.00K,144345.407V0,NAN,140714
0,1405349026,74008,1405349026,NANA,NANA,NAM,0.00,0.00K,144346.407V0,NAN,140714
0,1405349027,75015,1405349027,NANA,NANA,NAM,0.00,0.00K,144347.407V0,NAN,140714
0,1405349028,76022,1405349028,NANA,NANA,NAM,0.00,0.00K,144348.407V0,NAN,140714
0,1405349029,77024,1405349028,NANA,NANA,NAM,0.00,0.00K,144348.407V0,NAN,140714
0,1405349030,78032,1405349029,NANA,NANA,NAM,0.00,0.00K,144349.407V0,NAN,140714
0,1405349031,79035,1405349030,NANA,NANA,NAM,0.00,0.00K,144350.407V0,NAN,140714
0,1405349032,80037,1405349031,NANA,NANA,NAM,0.00,0.00K,144351.407V0,NAN,140714
0,1405349033,81048,1405349032,NANA,NANA,NAM,0.00,0.00K,144352.407V0,NAN,140714
0,1405349034,82056,1405349033,NANA,NANA,NAM,0.00,0.00K,144353.407V0,NAN,140714
0,1405349035,83064,1405349034,NANA,NANA,NAM,0.00,0.00K,144354.407V0,NAN,140714
0,1405349036,84065,1405349035,NANA,NANA,NAM,0.00,0.00K,144355.407V0,NAN,140714
0,1405349037,85068,1405349036,NANA,NANA,NAM,0.00,0.00K,144356.407V0,NAN,140714
0,1405349038,86069,1405349037,NANA,NANA,NAM,0.00,0.00K,144357.407V0,NAN,140714
0,1405349039,87077,1405349038,NANA,NANA,NAM,0.00,0.00K,144358.407V0,NAN,140714
0,1405349040,88086,1405349039,NANA,NANA,NAM,0.00,0.00K,144359.407V0,NAN,140714
0,1405349041,89104,1405349040,NANA,NANA,NAM,0.00,0.00K,144400.407V0,NAN,140714
0,1405349042,90106,1405349041,NANA,NANA,NAM,0.00,0.00K,144401.407V0,NAN,140714
0,1405349043,91113,1405349042,NANA,NANA,NAM,0.00,0.00K,144402.407V0,NAN,140714
0,1405349044,92121,1405349043,NANA,NANA,NAM,0.00,0.00K,144403.407V0,NAN,140714
0,1405349045,93123,1405349044,NANA,NANA,NAM,0.00,0.00K,144404.407V0,NAN,140714
0,1405349046,94136,1405349045,NANA,NANA,NAM,0.00,0.00K,144405.407V0,NAN,140714
0,1405349047,95144,1405349046,NANA,NANA,NAM,0.00,0.00K,144406.407V0,NAN,140714
0,1405349048,96147,1405349047,NANA,NANA,NAM,0.00,0.00K,144407.407V0,NAN,140714
0,1405349049,97152,1405349048,NANA,NANA,NAM,0.00,0.00K,144408.407V0,NAN,140714
0,1405349050,98154,1405349049,NANA,NANA,NAM,0.00,0.00K,144409.407V0,NAN,140714
0,1405349051,99159,1405349050,NANA,NANA,NAM,0.00,0.00K,144410.407V0,NAN,140714
0,1405349052,100164,1405349051,NANA,NANA,NAM,0.00,0.00K,144411.407V0,NAN,140714
0,1405349053,101165,1405349053,NANA,NANA,NAM,0.00,0.00K,144413.407V0,NAN,140714
0,1405349054,102173,1405349054,NANA,NANA,NAM,0.00,0.00K,144414.407V0,NAN,140714
0,1405349055,103182,1405349055,NANA,NANA,NAM,0.00,0.00K,144415.407V0,NAN,140714
0,1405349056,104185,1405349056,NANA,NANA,NAM,0.00,0.00K,144416.407V0,NAN,140714
0,1405349057,105188,1405349057,NANA,NANA,NAM,0.00,0.00K,144417.407V0,NAN,140714
0,1405349058,106190,1405349058,NANA,NANA,NAM,0.00,0.00K,144418.407V0,NAN,140714
0,1405349059,107192,1405349059,NANA,NANA,NAM,0.00,0.00K,144419.407V0,NAN,140714
0,1405349060,108197,1405349060,NANA,NANA,NAM,0.00,0.00K,144420.407V0,NAN,140714
0,1405349061,109208,1405349061,NANA,NANA,NAM,0.00,0.00K,144421.407V0,NAN,140714
0,1405349062,110209,1405349062,NANA,NANA,NAM,0.00,0.00K,144422.407V0,NAN,140714
0,1405349063,111216,1405349063,NANA,NANA,NAM,0.00,0.00K,144423.407V0,NAN,140714
0,1405349064,112219,1405349064,NANA,NANA,NAM,0.00,0.00K,144424.407V0,NAN,140714
0,1405349065,113222,1405349065,NANA,NANA,NAM,0.00,0.00K,144425.407V0,NAN,140714
0,1405349066,114227,1405349066,NANA,NANA,NAM,0.00,0.00K,144426.407V0,NAN,140714
0,1405349067,115232,1405349067,NANA,NANA,NAM,0.00,0.00K,144427.407V0,NAN,140714
0,1405349068,116237,1405349068,NANA,NANA,NAM,0.00,0.00K,144428.407V0,NAN,140714
0,1405349069,117239,1405349069,NANA,NANA,NAM,0.00,0.00K,144429.407V0,NAN,140714
0,1405349070,118247,1405349070,NANA,NANA,NAM,0.00,0.00K,144430.407V0,NAN,140714
0,1405349071,119255,1405349071,NANA,NANA,NAM,0.00,0.00K,144431.407V0,NAN,140714
0,1405349072,120261,1405349072,NANA,NANA,NAM,0.00,0.00K,144432.407V0,NAN,140714
0,1405349073,121271,1405349073,NANA,NANA,NAM,0.00,0.00K,144433.407V0,NAN,140714
0,1405349074,122278,1405349073,NANA,NANA,NAM,0.00,0.00K,144433.407V0,NAN,140714
0,1405349075,123283,1405349075,NANA,NANA,NAM,0.00,0.00K,144435.407V0,NAN,140714
0,1405349076,124293,1405349075,NANA,NANA,NAM,0.00,0.00K,144435.407V0,NAN,140714
0,1405349077,125298,1405349076,NANA,NANA,NAM,0.00,0.00K,144436.407V0,NAN,140714
0,1405349078,126307,1405349077,NANA,NANA,NAM,0.00,0.00K,144437.407V0,NAN,140714
0,1405349079,127317,1405349078,NANA,NANA,NAM,0.00,0.00K,144438.407V0,NAN,140714
0,1405349080,128318,1405349079,NANA,NANA,NAM,0.00,0.00K,144439.407V0,NAN,140714
0,1405349081,129325,1405349080,NANA,NANA,NAM,0.00,0.00K,144440.407V0,NAN,140714
0,1405349082,130332,1405349081,NANA,NANA,NAM,0.00,0.00K,144441.407V0,NAN,140714
0,1405349083,131345,1405349082,NANA,NANA,NAM,0.00,0.00K,144442.407V0,NAN,140714
0,1405349084,132347,1405349083,NANA,NANA,NAM,0.00,0.00K,144443.407V0,NAN,140714
0,1405349085,133351,1405349084,NANA,NANA,NAM,0.00,0.00K,144444.407V0,NAN,140714
0,1405349086,134361,1405349085,NANA,NANA,NAM,0.00,0.00K,144445.407V0,NAN,140714
0,1405349087,135368,1405349086,NANA,NANA,NAM,0.00,0.00K,144446.407V0,NAN,140714
0,1405349088,136371,1405349087,NANA,NANA,NAM,0.00,0.00K,144447.407V0,NAN,140714
0,1405349089,137374,1405349088,NANA,NANA,NAM,0.00,0.00K,144448.407V0,NAN,140714
0,1405349090,138379,1405349089,NANA,NANA,NAM,0.00,0.00K,144449.407V0,NAN,140714
0,1405349091,139388,1405349091,NANA,NANA,NAM,0.00,0.00K,144451.407V0,NAN,140714
0,1405349092,140392,1405349092,NANA,NANA,NAM,0.00,0.00K,144452.407V0,NAN,140714
0,1405349093,141394,1405349093,NANA,NANA,NAM,0.00,0.00K,144453.407V0,NAN,140714
0,1405349094,142395,1405349094,NANA,NANA,NAM,0.00,0.00K,144454.407V0,NAN,140714
0,1405349095,143401,1405349095,NANA,NANA,NAM,0.00,0.00K,144455.407V0,NAN,140714
0,1405349096,144402,1405349096,NANA,NANA,NAM,0.00,0.00K,144456.407V0,NAN,140714
0,1405349097,145414,1405349097,NANA,NANA,NAM,0.00,0.00K,144457.407V0,NAN,140714
0,1405349098,146417,1405349098,NANA,NANA,NAM,0.00,0.00K,144458.407V0,NAN,140714
0,1405349099,147425,1405349099,NANA,NANA,NAM,0.00,0.00K,144459.407V0,NAN,140714
0,1405349100,148435,1405349100,NANA,NANA,NAM,0.00,0.00K,144500.407V0,NAN,140714
0,1405349101,149446,1405349101,NANA,NANA,NAM,0.00,0.00K,144501.407V0,NAN,140714
0,1405349102,150448,1405349102,NANA,NANA,NAM,0.00,0.00K,144502.407V0,NAN,140714
0,1405349103,151452,1405349103,NANA,NANA,NAM,0.00,0.00K,144503.407V0,NAN,140714
0,1405349104,152459,1405349104,NANA,NANA,NAM,0.00,0.00K,144504.407V0,NAN,140714
0,1405349105,153469,1405349105,NANA,NANA,NAM,0.00,0.00K,144505.407V0,NAN,140714
0,1405349106,154471,1405349106,NANA,NANA,NAM,0.00,0.00K,144506.407V0,NAN,140714
0,1405349107,155474,1405349107,NANA,NANA,NAM,0.00,0.00K,144507.407V0,NAN,140714
0,1405349108,156477,1405349108,NANA,NANA,NAM,0.00,0.00K,144508.407V0,NAN,140714
0,1405349109,157484,1405349109,NANA,NANA,NAM,0.00,0.00K,144509.407V0,NAN,140714
0,1405349110,158492,1405349110,NANA,NANA,NAM,0.00,0.00K,144510.407V0,NAN,140714
0,1405349111,159506,1405349111,NANA,NANA,NAM,0.00,0.00K,144511.407V0,NAN,140714
0,1405349112,160512,1405349112,NANA,NANA,NAM,0.00,0.00K,144512.407V0,NAN,140714
0,1405349113,161518,1405349113,NANA,NANA,NAM,0.00,0.00K,144513.407V0,NAN,140714
0,1405349114,162520,1405349114,NANA,NANA,NAM,0.00,0.00K,144514.407V0,NAN,140714
0,1405349115,163526,1405349115,NANA,NANA,NAM,0.00,0.00K,144515.407V0,NAN,140714
0,1405349116,164532,1405349116,NANA,NANA,NAM,0.00,0.00K,144516.407V0,NAN,140714
0,1405349117,165536,1405349117,NANA,NANA,NAM,0.00,0.00K,144517.407V0,NAN,140714
0,1405349118,166539,1405349118,NANA,NANA,NAM,0.00,0.00K,144518.407V0,NAN,140714
0,1405349119,167540,1405349119,NANA,NANA,NAM,0.00,0.00K,144519.407V0,NAN,140714
0,1405349120,168551,1405349120,NANA,NANA,NAM,0.00,0.00K,144520.407V0,NAN,140714
0,1405349121,169556,1405349121,NANA,NANA,NAM,0.00,0.00K,144521.407V0,NAN,140714
0,1405349122,170568,1405349122,NANA,NANA,NAM,0.00,0.00K,144522.407V0,NAN,140714
0,1405349123,171570,1405349122,NANA,NANA,NAM,0.00,0.00K,144522.407V0,NAN,140714
0,1405349124,172571,1405349123,NANA,NANA,NAM,0.00,0.00K,144523.407V0,NAN,140714
0,1405349125,173581,1405349124,NANA,NANA,NAM,0.00,0.00K,144524.407V0,NAN,140714
0,1405349126,174587,1405349125,NANA,NANA,NAM,0.00,0.00K,144525.407V0,NAN,140714
0,1405349127,175590,1405349126,NANA,NANA,NAM,0.00,0.00K,144526.407V0,NAN,140714
0,1405349128,176599,1405349127,NANA,NANA,NAM,0.00,0.00K,144527.407V0,NAN,140714
0,1405349129,177605,1405349129,NANA,NANA,NAM,0.00,0.00K,144529.407V0,NAN,140714
0,1405349130,178615,1405349130,NANA,NANA,NAM,0.00,0.00K,144530.407V0,NAN,140714
0,1405349131,179622,1405349131,NANA,NANA,NAM,0.00,0.00K,144531.407V0,NAN,140714
0,1405349132,180626,1405349132,NANA,NANA,NAM,0.00,0.00K,144532.407V0,NAN,140714
0,1405349133,181635,1405349133,NANA,NANA,NAM,0.00,0.00K,144533.407V0,NAN,140714
0,1405349134,182644,1405349134,NANA,NANA,NAM,0.00,0.00K,144534.407V0,NAN,140714
0,1405349135,183653,1405349135,NANA,NANA,NAM,0.00,0.00K,144535.407V0,NAN,140714
0,1405349136,184656,1405349136,NANA,NANA,NAM,0.00,0.00K,144536.407V0,NAN,140714
0,1405349137,185658,1405349137,NANA,NANA,NAM,0.00,0.00K,144537.407V0,NAN,140714
0,1405349138,186659,1405349138,NANA,NANA,NAM,0.00,0.00K,144538.407V0,NAN,140714
0,1405349139,187668,1405349139,NANA,NANA,NAM,0.00,0.00K,144539.407V0,NAN,140714
0,1405349140,188670,1405349140,NANA,NANA,NAM,0.00,0.00K,144540.407V0,NAN,140714
0,1405349141,189673,1405349141,NANA,NANA,NAM,0.00,0.00K,144541.407V0,NAN,140714
0,1405349142,190687,1405349142,NANA,NANA,NAM,0.00,0.00K,144542.407V0,NAN,140714
0,1405349143,191689,1405349143,NANA,NANA,NAM,0.00,0.00K,144543.407V0,NAN,140714
0,1405349144,192694,1405349144,NANA,NANA,NAM,0.00,0.00K,144544.407V0,NAN,140714
0,1405349145,193702,1405349145,NANA,NANA,NAM,0.00,0.00K,144545.407V0,NAN,140714
0,1405349146,194703,1405349146,NANA,NANA,NAM,0.00,0.00K,144546.407V0,NAN,140714
0,1405349147,195705,1405349147,NANA,NANA,NAM,0.00,0.00K,144547.407V0,NAN,140714
0,1405349148,196707,1405349148,NANA,NANA,NAM,0.00,0.00K,144548.407V0,NAN,140714
0,1405349149,197715,1405349149,NANA,NANA,NAM,0.00,0.00K,144549.407V0,NAN,140714
0,1405349150,198724,1405349150,NANA,NANA,NAM,0.00,0.00K,144550.407V0,NAN,140714
0,1405349151,199730,1405349151,NANA,NANA,NAM,0.00,0.00K,144551.407V0,NAN,140714
0,1405349152,200735,1405349152,NANA,NANA,NAM,0.00,0.00K,144552.407V0,NAN,140714
0,1405349153,201744,1405349153,NANA,NANA,NAM,0.00,0.00K,144553.407V0,NAN,140714
0,1405349154,202748,1405349154,NANA,NANA,NAM,0.00,0.00K,144554.407V0,NAN,140714
0,1405349155,203749,1405349155,NANA,NANA,NAM,0.00,0.00K,144555.407V0,NAN,140714
0,1405349156,204752,1405349156,NANA,NANA,NAM,0.00,0.00K,144556.407V0,NAN,140714
0,1405349157,205756,1405349157,NANA,NANA,NAM,0.00,0.00K,144557.407V0,NAN,140714
0,1405349158,206758,1405349158,NANA,NANA,NAM,0.00,0.00K,144558.407V0,NAN,140714
0,1405349159,207762,1405349159,NANA,NANA,NAM,0.00,0.00K,144559.407V0,NAN,140714
0,1405349160,208767,1405349160,NANA,NANA,NAM,0.00,0.00K,144600.407V0,NAN,140714
0,1405349161,209773,1405349161,NANA,NANA,NAM,0.00,0.00K,144601.407V0,NAN,140714
0,1405349162,210779,1405349162,NANA,NANA,NAM,0.00,0.00K,144602.407V0,NAN,140714
0,1405349163,211783,1405349163,NANA,NANA,NAM,0.00,0.00K,144603.407V0,NAN,140714
0,1405349164,212785,1405349164,NANA,NANA,NAM,0.00,0.00K,144604.407V0,NAN,140714
0,1405349165,213788,1405349166,NANA,NANA,NAM,0.00,0.00K,144606.407V0,NAN,140714
0,1405349166,214792,1405349167,NANA,NANA,NAM,0.00,0.00K,144607.407V0,NAN,140714
0,1405349167,215797,1405349168,NANA,NANA,NAM,0.00,0.00K,144608.407V0,NAN,140714
0,1405349168,216802,1405349169,NANA,NANA,NAM,0.00,0.00K,144609.407V0,NAN,140714
0,1405349169,217806,1405349169,NANA,NANA,NAM,0.00,0.00K,144609.407V0,NAN,140714
0,1405349170,218809,1405349170,NANA,NANA,NAM,0.00,0.00K,144610.407V0,NAN,140714
0,1405349171,219815,1405349171,NANA,NANA,NAM,0.00,0.00K,144611.407V0,NAN,140714
0,1405349172,220817,1405349172,NANA,NANA,NAM,0.00,0.00K,144612.407V0,NAN,140714
0,1405349173,221824,1405349173,NANA,NANA,NAM,0.00,0.00K,144613.407V0,NAN,140714
0,1405349174,222833,1405349174,NANA,NANA,NAM,0.00,0.00K,144614.407V0,NAN,140714
0,1405349175,223839,1405349175,NANA,NANA,NAM,0.00,0.00K,144615.407V0,NAN,140714
0,1405349176,224847,1405349176,NANA,NANA,NAM,0.00,0.00K,144616.407V0,NAN,140714
0,1405349177,225856,1405349177,NANA,NANA,NAM,0.00,0.00K,144617.407V0,NAN,140714
0,1405349178,226861,1405349178,NANA,NANA,NAM,0.00,0.00K,144618.407V0,NAN,140714
0,1405349179,227866,1405349179,NANA,NANA,NAM,0.00,0.00K,144619.407V0,NAN,140714
0,1405349180,228870,1405349180,NANA,NANA,NAM,0.00,0.00K,144620.407V0,NAN,140714
0,1405349181,229876,1405349181,NANA,NANA,NAM,0.00,0.00K,144621.407V0,NAN,140714
0,1405349182,230883,1405349182,NANA,NANA,NAM,0.00,0.00K,144622.407V0,NAN,140714
0,1405349183,231892,1405349183,NANA,NANA,NAM,0.00,0.00K,144623.407V0,NAN,140714
0,1405349184,232894,1405349184,NANA,NANA,NAM,0.00,0.00K,144624.407V0,NAN,140714
0,1405349185,233895,1405349185,NANA,NANA,NAM,0.00,0.00K,144625.407V0,NAN,140714
0,1405349186,234903,1405349186,NANA,NANA,NAM,0.00,0.00K,144626.407V0,NAN,140714
0,1405349187,235906,1405349187,NANA,NANA,NAM,0.00,0.00K,144627.407V0,NAN,140714
0,1405349188,236911,1405349188,NANA,NANA,NAM,0.00,0.00K,144628.407V0,NAN,140714
0,1405349189,237913,1405349189,NANA,NANA,NAM,0.00,0.00K,144629.407V0,NAN,140714
0,1405349190,238916,1405349190,NANA,NANA,NAM,0.00,0.00K,144630.407V0,NAN,140714
0,1405349191,239920,1405349191,NANA,NANA,NAM,0.00,0.00K,144631.407V0,NAN,140714
0,1405349192,240925,1405349192,NANA,NANA,NAM,0.00,0.00K,144632.407V0,NAN,140714
0,1405349193,241929,1405349193,NANA,NANA,NAM,0.00,0.00K,144633.407V0,NAN,140714
0,1405349194,242931,1405349194,NANA,NANA,NAM,0.00,0.00K,144634.407V0,NAN,140714
0,1405349195,243937,1405349195,NANA,NANA,NAM,0.00,0.00K,144635.407V0,NAN,140714
0,1405349196,244943,1405349196,NANA,NANA,NAM,0.00,0.00K,144636.407V0,NAN,140714
0,1405349197,245951,1405349197,NANA,NANA,NAM,0.00,0.00K,144637.407V0,NAN,140714
0,1405349198,246957,1405349198,NANA,NANA,NAM,0.00,0.00K,144638.407V0,NAN,140714
0,1405349199,247959,1405349199,NANA,NANA,NAM,0.00,0.00K,144639.407V0,NAN,140714
0,1405349200,248967,1405349200,NANA,NANA,NAM,0.00,0.00K,144640.407V0,NAN,140714
0,1405349201,249975,1405349202,NANA,NANA,NAM,0.00,0.00K,144642.407V0,NAN,140714
0,1405349202,250980,1405349203,NANA,NANA,NAM,0.00,0.00K,144643.407V0,NAN,140714
0,1405349203,251984,1405349204,NANA,NANA,NAM,0.00,0.00K,144644.407V0,NAN,140714
0,1405349204,252992,1405349205,NANA,NANA,NAM,0.00,0.00K,144645.407V0,NAN,140714
0,1405349205,253999,1405349206,NANA,NANA,NAM,0.00,0.00K,144646.407V0,NAN,140714
0,1405349207,255005,1405349207,NANA,NANA,NAM,0.00,0.00K,144647.407V0,NAN,140714
0,1405349208,256006,1405349208,NANA,NANA,NAM,0.00,0.00K,144648.407V0,NAN,140714
0,1405349209,257015,1405349209,NANA,NANA,NAM,0.00,0.00K,144649.407V0,NAN,140714
0,1405349210,258019,1405349210,NANA,NANA,NAM,0.00,0.00K,144650.407V0,NAN,140714
0,1405349211,259027,1405349211,NANA,NANA,NAM,0.00,0.00K,144651.407V0,NAN,140714
0,1405349212,260029,1405349212,NANA,NANA,NAM,0.00,0.00K,144652.407V0,NAN,140714
0,1405349213,261033,1405349213,NANA,NANA,NAM,0.00,0.00K,144653.407V0,NAN,140714
0,1405349214,262035,1405349214,NANA,NANA,NAM,0.00,0.00K,144654.407V0,NAN,140714
0,1405349215,263045,1405349215,NANA,NANA,NAM,0.00,0.00K,144655.407V0,NAN,140714
0,1405349216,264051,1405349215,NANA,NANA,NAM,0.00,0.00K,144655.407V0,NAN,140714
0,1405349217,265052,1405349216,NANA,NANA,NAM,0.00,0.00K,144656.407V0,NAN,140714
0,1405349218,266060,1405349217,NANA,NANA,NAM,0.00,0.00K,144657.407V0,NAN,140714
0,1405349219,267062,1405349218,NANA,NANA,NAM,0.00,0.00K,144658.407V0,NAN,140714
0,1405349220,268063,1405349219,NANA,NANA,NAM,0.00,0.00K,144659.407V0,NAN,140714
0,1405349221,269065,1405349220,NANA,NANA,NAM,0.00,0.00K,144700.407V0,NAN,140714
0,1405349222,270077,1405349221,NANA,NANA,NAM,0.00,0.00K,144701.407V0,NAN,140714
0,1405349223,271082,1405349222,NANA,NANA,NAM,0.00,0.00K,144702.407V0,NAN,140714
0,1405349224,272089,1405349223,NANA,NANA,NAM,0.00,0.00K,144703.407V0,NAN,140714
0,1405349225,273092,1405349224,NANA,NANA,NAM,0.00,0.00K,144704.407V0,NAN,140714
0,1405349226,274094,1405349225,NANA,NANA,NAM,0.00,0.00K,144705.407V0,NAN,140714
0,1405349227,275096,1405349226,NANA,NANA,NAM,0.00,0.00K,144706.407V0,NAN,140714
0,1405349228,276101,1405349227,NANA,NANA,NAM,0.00,0.00K,144707.407V0,NAN,140714
0,1405349229,277105,1405349228,NANA,NANA,NAM,0.00,0.00K,144708.407V0,NAN,140714
0,1405349230,278112,1405349229,NANA,NANA,NAM,0.00,0.00K,144709.407V0,NAN,140714
0,1405349231,279116,1405349230,NANA,NANA,NAM,0.00,0.00K,144710.407V0,NAN,140714
0,1405349232,280124,1405349231,NANA,NANA,NAM,0.00,0.00K,144711.407V0,NAN,140714
0,1405349233,281131,1405349232,NANA,NANA,NAM,0.00,0.00K,144712.407V0,NAN,140714
