0,1405324624,utime,volts24,volts12,gappos,gapmotor,BSChKill,MotCont,MotPreC,ArrCont,ArrPreC,GapD1,GapIN1,GapIN2,ArrayA,ArrayB,ArrayC,Estop,Thren
0,1405324624,mins,,,,0,,,,,,0,,,,,,,0,,,,,,-2,,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0
0,1405324624,maxs,,,100,,,,100,,,,100,,,,,,+2,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,1,,,,,,1,,,,,1,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,1
0,1405324624,attr,,,,N,,,,,,,N,,,,,,N,,,,,,,N,,,,,,,,L,,,,,,,,L,,,,,,L,,,,,,,L,,,,,,,L,,,,,,L,,,,,L,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,L
0,1405324655,32344,32679,1968,48685,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1405324656,33347,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405324657,34348,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405324658,35377,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405324659,36378,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405324660,37380,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405324661,38387,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405324662,39390,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405324663,40392,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405324664,41393,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405324665,42400,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405324666,43402,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405324667,44404,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405324668,45406,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405324669,46407,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405324670,47412,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405324671,48422,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405324672,49428,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405324674,51231,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405324675,52238,32679,1968,48685,-1,0,0,0,0,1,0,0,1,0,0,0,0,1
0,1405324676,53244,32679,1968,48685,-1,0,0,0,0,1,0,0,1,0,0,0,0,1
0,1405324677,54248,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405324678,55250,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405324679,56265,32679,1968,48685,-1,0,0,0,1,0,0,0,1,1,1,1,0,1
0,1405324680,57272,32679,1968,48685,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,1405324681,58275,32679,1968,48685,0,0,0,1,1,0,0,1,1,1,1,1,0,1
0,1405324682,59280,32679,1968,48685,-1,0,0,1,1,0,0,0,1,1,1,1,0,0
0,1405324683,60290,32679,1968,48685,-1,0,1,1,1,0,0,0,1,1,1,1,0,0
0,1405324684,61305,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,0
0,1405324685,62313,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,0
0,1405324686,63321,32679,1968,48685,-1,0,1,0,1,0,0,0,1,1,1,1,0,0
0,1405324687,64326,32679,1968,48685,0,0,1,0,1,0,0,1,1,1,1,1,0,0
