0,1405348953,utime,,clk,,T0(dF),T1(dF),T2(dF),T3(dF),LUX0,LUX1,,scale,Hrs,Min,Sec,Mon,Dat,Yrs
0,1405348953,mins,,,,0,,,,0,,,,,0,,,,,,0,,,,,,,,,0,,,,,,0,,,,0,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0
0,1405348953,maxs,,37624,37624,,,37624,,37624,,,37624,,37624,37624,,256,24,,60,,60,,12,,31,,99
0,1405348953,attr,,,,N,,,,,N,,,,,N,,,,,,N,,,,,,,,,N,,,,,,N,,,,N,,,,,,,N,,N,,N,,,N,,,N,,,N,,,,N
0,1405348954,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1405348955,3386,36880,320,320,840,829,113,39,40,9,42,34,7,14,14
0,1405348956,4387,37904,320,320,840,829,114,40,40,9,42,35,7,14,14
0,1405348957,5397,38896,320,320,840,829,114,40,40,9,42,36,7,14,14
0,1405348958,6402,39920,320,320,840,829,114,40,40,9,42,37,7,14,14
0,1405348959,7406,40912,320,320,840,829,114,40,40,9,42,38,7,14,14
0,1405348960,8410,41904,320,320,840,829,115,40,40,9,42,39,7,14,14
0,1405348961,9411,42928,320,320,840,829,115,40,40,9,42,40,7,14,14
0,1405348962,10414,43920,320,320,840,829,115,40,40,9,42,41,7,14,14
0,1405348963,11418,44944,320,320,840,829,116,41,40,9,42,42,7,14,14
0,1405348964,12425,45936,320,320,840,829,116,41,40,9,42,43,7,14,14
0,1405348965,13430,46928,320,320,840,829,116,41,40,9,42,44,7,14,14
0,1405348966,14432,47920,320,320,840,829,117,41,40,9,42,45,7,14,14
0,1405348967,15433,48944,320,320,840,829,117,41,40,9,42,46,7,14,14
0,1405348968,16435,49936,320,320,840,829,117,41,40,9,42,47,7,14,14
0,1405348969,17441,50928,320,320,840,831,118,41,40,9,42,49,7,14,14
0,1405348970,18450,51952,320,320,842,829,118,42,40,9,42,49,7,14,14
0,1405348971,19453,52944,320,320,840,829,118,42,40,9,42,50,7,14,14
0,1405348972,20456,53968,320,320,840,829,119,42,40,9,42,51,7,14,14
0,1405348973,21461,54944,320,320,840,829,118,42,40,9,42,52,7,14,14
0,1405348974,22462,55968,320,320,840,829,119,42,40,9,42,53,7,14,14
0,1405348975,23468,56976,320,320,840,831,119,42,40,9,42,54,7,14,14
0,1405348976,24470,57968,320,320,840,829,119,42,40,9,42,55,7,14,14
0,1405348977,25471,58960,320,320,840,829,120,42,40,9,42,56,7,14,14
0,1405348978,26476,59984,320,320,840,829,120,43,40,9,42,57,7,14,14
0,1405348979,27479,60944,320,320,840,829,120,43,40,9,42,58,7,14,14
0,1405348980,28482,61968,320,320,840,831,120,43,40,9,42,59,7,14,14
0,1405348982,30664,61968,320,320,840,831,120,43,40,9,42,59,7,14,14
0,1405348983,31670,65168,320,320,842,831,257,91,1,9,43,2,7,14,14
0,1405348984,32671,592,320,320,840,831,257,91,1,9,43,3,7,14,14
0,1405348985,33767,1440,320,320,842,831,257,91,1,9,43,4,7,14,14
0,1405348986,34771,2736,320,320,842,829,257,92,16,9,43,4,7,14,14
0,1405348987,35783,3744,320,320,840,829,483,172,16,9,43,6,7,14,14
0,1405348988,36785,4720,320,320,840,829,479,171,16,9,43,7,7,14,14
0,1405348989,37789,5712,320,320,842,829,478,171,16,9,43,9,7,14,14
0,1405348990,38790,6704,320,320,842,829,479,171,16,9,43,10,7,14,14
0,1405348991,39792,7728,320,320,842,831,480,171,2,9,43,11,7,14,14
0,1405348992,40805,8720,320,320,840,831,1935,692,2,9,43,12,7,14,14
0,1405348993,41814,9744,320,320,842,831,1948,698,17,9,43,13,7,14,14
0,1405348994,42820,10768,320,320,842,831,1956,702,17,9,43,14,7,14,14
0,1405348995,43823,11760,320,320,842,831,1959,703,17,9,43,15,7,14,14
0,1405348996,44831,12784,320,320,842,831,1964,706,17,9,43,16,7,14,14
0,1405348997,45832,13776,320,320,842,831,1967,708,17,9,43,17,7,14,14
0,1405348998,46841,14768,320,320,842,829,1969,709,17,9,43,18,7,14,14
0,1405348999,47850,15792,320,320,842,831,1975,712,17,9,43,19,7,14,14
0,1405349000,48855,16800,320,320,842,831,1980,715,17,9,43,20,7,14,14
0,1405349001,49871,17808,320,320,842,831,1990,719,17,9,43,21,7,14,14
0,1405349002,50878,18800,320,320,842,829,2000,724,17,9,43,22,7,14,14
0,1405349003,51884,19824,320,320,842,829,2010,728,17,9,43,23,7,14,14
0,1405349004,52887,20816,320,320,842,831,2016,733,17,9,43,24,7,14,14
0,1405349005,53889,21808,320,320,842,831,2032,739,17,9,43,25,7,14,14
0,1405349006,54895,22832,320,320,842,831,2049,747,17,9,43,26,7,14,14
0,1405349007,55901,23824,320,320,842,831,2063,754,17,9,43,27,7,14,14
0,1405349008,56906,24848,320,320,842,831,2074,758,17,9,43,28,7,14,14
0,1405349009,57907,25840,320,320,842,831,2083,763,17,9,43,29,7,14,14
0,1405349010,58913,26832,320,320,842,829,2084,763,17,9,43,30,7,14,14
0,1405349012,60145,26832,320,320,842,829,2084,763,17,9,43,30,7,14,14
0,1405349013,61150,29088,320,320,842,831,2094,768,17,9,43,32,7,14,14
0,1405349014,62157,30096,320,320,842,831,2092,767,17,9,43,33,7,14,14
0,1405349015,63159,31088,320,320,842,831,2094,769,17,9,43,34,7,14,14
0,1405349016,64164,32080,320,320,842,833,2098,770,17,9,43,35,7,14,14
0,1405349017,65173,33072,320,320,842,831,2106,774,17,9,43,36,7,14,14
