0,1405324340,utime,UTC_GPS,Lat,Long,Alt,Track,,GS,FIX,MagV,Date
0,1405324340,mins,,,,0,,,,,,0,,,,0,,,,0,,,0,,,,,0,,0,,,0,,,,0
0,1405324340,maxs,,,,0,,,,,,0,,,,0,,,,0,,,0,,,,,0,,0,,,0,,,,0
0,1405324340,attr,,,,N,,,,,,S,,,,S,,,,N,,,N,,,,,N,,N,,,U,,,,N
0,1405324340,2593,1405324340,NANA,NANA,NAM,0.00,0.00K,075220.253V0,NAN,140714
0,1405324342,4381,1405324341,NANA,NANA,NAM,0.00,0.00K,075221.253V0,NAN,140714
0,1411255774,4294967295,1405324341,NANA,NANA,NAM,0.00,0.00K,075221.253V0,NAN,140714
