0,1405350502,utime,T(cK),I(cA),V(mV),V_sup(mV),Stat,T(cK),I(cA),V(mV),V_sup(mV),Stat
0,1405350502,mins,,,0,,,,,,0,,,,,0,,,,,0,,,,,,,,0,,,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,0
0,1405350502,maxs,,32768,,,32768,,32768,,32768,32768,32768,32768,32768,,32768,,32768
0,1405350502,attr,,N,,,,,,,,N,,,,,,N,,,,,,,N,,,,,N,,,,,N,,,,,N,,,,,N,,,,N,,,,,,,N
0,1405350503,2336,0,0,0,0,0,0,0,0,0,0
0,1405350504,3636,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350505,4641,29970,-87,12815,0,1,29835,-87,12755,88,1
0,1405350506,5644,29970,-86,12815,0,1,29835,-86,12755,88,1
0,1405350507,6654,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350508,7655,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350509,8663,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350510,9668,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350511,10672,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350512,11681,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350513,12688,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350514,13699,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350515,14708,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350516,15716,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350517,16721,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350518,17722,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350519,18912,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350520,19918,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350521,20922,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350522,21929,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350523,22934,29970,-87,12815,0,1,29835,-87,12755,88,1
0,1405350524,23935,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350525,24940,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350526,25950,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350527,26954,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350528,27959,29970,-86,12815,0,1,29835,-86,12755,88,1
0,1405350530,29399,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350531,30402,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350532,31406,29970,-86,12815,0,1,29835,-86,12755,88,1
0,1405350533,32409,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350534,33411,29970,-87,12815,0,1,29835,-87,12755,88,1
0,1405350535,34414,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350536,35415,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350537,36417,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350538,37424,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350539,38427,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350540,39694,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350541,40700,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350542,41708,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350543,42717,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350544,43724,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350545,44730,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350546,45732,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350547,46737,29970,-86,12815,0,1,29835,-86,12755,88,1
0,1405350548,47741,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350549,48743,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350550,49748,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350551,50750,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350552,51753,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350553,52763,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350554,53771,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350556,55708,29970,-86,12815,0,1,29835,-87,12755,88,1
0,1405350557,56709,29970,-86,12815,0,1,29835,-87,12755,88,1
