0,1405367576,utime,volts24,volts12,gappos,gapmotor,BSChKill,MotCont,MotPreC,ArrCont,ArrPreC,GapD1,GapIN1,GapIN2,ArrayA,ArrayB,ArrayC,Estop,Thren
0,1405367576,mins,,,,0,,,,,,0,,,,,,,0,,,,,,-2,,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0
0,1405367576,maxs,,,100,,,,100,,,,100,,,,,,+2,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,1,,,,,,1,,,,,1,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,1
0,1405367576,attr,,,,N,,,,,,,N,,,,,,N,,,,,,,N,,,,,,,,L,,,,,,,,L,,,,,,L,,,,,,,L,,,,,,,L,,,,,,L,,,,,L,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,L
0,1405367577,2206,32679,1968,48685,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1405367578,3211,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405367579,4215,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405367580,5224,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405367585,10190,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405367586,11191,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405367587,12195,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405367588,13198,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405367589,14203,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405367590,15206,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405367591,16207,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405367592,17214,32679,1968,48685,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1405367593,18215,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1405367594,19223,32679,1968,48685,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
