0,1405348953,utime,AM_vel(rpm),AM_supV(dV),AM_supI(dA)
0,1405348953,mins,,,0,,,,,,,,,,-37624,,,,,,,0
0,1405348953,maxs,,,37624,,,,,,,37624,,,,,,37624
0,1405348953,attr,,,N,,,,,,,,,,,,,N,,,,,,,,,N
0,1405348954,2384,-20984,-18699,14688
0,1405348954,2635,-20984,-18699,14688
0,1405348954,2887,-20984,-18699,14688
0,1405348955,3139,-20984,-18699,14688
0,1405348955,3397,-20984,-18699,14688
0,1405348955,3653,-20984,-18699,14688
0,1405348955,3907,-20984,-18699,14688
0,1405348956,4162,-20984,-18699,14688
0,1405348956,4415,-20984,-18699,14688
0,1405348956,4674,-20984,-18699,14688
0,1405348956,4926,-20984,-18699,14688
0,1405348957,5181,-20984,-18699,14688
0,1405348957,5432,-20984,-18699,14688
0,1405348957,5686,-20984,-18699,14688
0,1405348957,5937,-20984,-18699,14688
0,1405348958,6188,-20984,-18699,14688
0,1405348958,6439,-20984,-18699,14688
0,1405348958,6692,-20984,-18699,14688
0,1405348958,6948,-20984,-18699,14688
0,1405348959,7204,-20984,-18699,14688
0,1405348959,7455,-20984,-18699,14688
0,1405348959,7709,-20984,-18699,14688
0,1405348959,7967,-20984,-18699,14688
0,1405348960,8223,-20984,-18699,14688
0,1405348960,8479,-20984,-18699,14688
0,1405348960,8731,-20984,-18699,14688
0,1405348960,8982,-20984,-18699,14688
0,1405348961,9234,-20984,-18699,14688
0,1405348961,9489,-20984,-18699,14688
0,1405348961,9740,-20984,-18699,14688
0,1405348961,9991,-20984,-18699,14688
0,1405348962,10245,-20984,-18699,14688
0,1405348962,10498,-20984,-18699,14688
0,1405348962,10752,-20984,-18699,14688
0,1405348963,11003,-20984,-18699,14688
0,1405348963,11257,-20984,-18699,14688
0,1405348963,11512,-20984,-18699,14688
0,1405348963,11766,-20984,-18699,14688
0,1405348964,12019,-20984,-18699,14688
0,1405348964,12271,-20984,-18699,14688
0,1405348964,12523,-20984,-18699,14688
0,1405348964,12776,-20984,-18699,14688
0,1405348965,13029,-20984,-18699,14688
0,1405348965,13284,-20984,-18699,14688
0,1405348965,13539,-20984,-18699,14688
0,1405348965,13792,-20984,-18699,14688
0,1405348966,14045,-20984,-18699,14688
0,1405348966,14296,-20984,-18699,14688
0,1405348966,14552,-20984,-18699,14688
0,1405348966,14805,-20984,-18699,14688
0,1405348967,15057,-20984,-18699,14688
0,1405348967,15311,-20984,-18699,14688
0,1405348967,15562,-20984,-18699,14688
0,1405348967,15815,-20984,-18699,14688
0,1405348968,16066,-20984,-18699,14688
0,1405348968,16320,-20984,-18699,14688
0,1405348968,16579,-20984,-18699,14688
0,1405348968,16832,-20984,-18699,14688
0,1405348969,17085,-20984,-18699,14688
0,1405348969,17340,-20984,-18699,14688
0,1405348969,17598,-20984,-18699,14688
0,1405348969,17849,-20984,-18699,14688
0,1405348970,18102,-20984,-18699,14688
0,1405348970,18353,-20984,-18699,14688
0,1405348970,18608,-20984,-18699,14688
