0,1405105215,utime,T(cK),I(cA),V(mV),V_sup(mV),Stat,T(cK),I(cA),V(mV),V_sup(mV),Stat
0,1405105522,309795,30600,100,14580,23496,1,30465,94,14465,23870,3
0,1405105523,310803,30600,100,14580,23496,1,30465,94,14465,23870,3
0,1405105524,311806,30600,98,14580,23496,1,30465,94,14465,23870,3
0,1405105525,312808,30600,98,14585,23496,1,30465,94,14470,23870,3
0,1405105526,313813,30600,100,14585,23496,1,30465,97,14470,23870,3
0,1405105527,314820,30600,100,14585,23496,1,30510,95,14470,23870,3
0,1405105528,315829,30600,100,14585,23496,1,30465,94,14470,23870,3
0,1405105529,316830,30600,100,14585,23496,1,30510,94,14470,23870,3
0,1405105530,317837,30600,100,14590,23496,1,30465,94,14470,23870,3
0,1405105531,318843,30600,100,14590,23485,1,30465,94,14475,23870,3
0,1405105532,319847,30600,98,14590,23496,1,30465,94,14475,23870,3
0,1405105533,320851,30600,98,14590,23496,1,30465,94,14475,23870,3
0,1405105534,321863,30600,100,14590,23496,1,30465,94,14475,23870,3
0,1405105535,322865,30600,98,14595,23496,1,30510,94,14480,23870,3
0,1405105536,323866,30600,100,14595,23496,1,30510,95,14480,23870,3
0,1405105537,324876,30600,98,14595,23496,1,30465,95,14480,23870,3
0,1405105538,325882,30600,98,14595,23485,1,30465,95,14480,23870,3
0,1405105539,326884,30555,8,14550,23144,1,30465,5,14435,23870,3
0,1405105540,327892,30555,-3,14540,23166,1,30465,-8,14425,23881,3
0,1405105541,328901,30555,97,14585,23166,1,30465,92,14470,23870,3
0,1405105542,329906,30600,100,14590,23496,1,30465,95,14475,23870,3
0,1405105543,330914,30600,98,14595,23485,1,30510,95,14480,23870,3
0,1405105544,331918,30600,100,14595,23496,1,30510,95,14480,23870,3
0,1405105545,332929,30600,98,14595,23496,1,30510,95,14480,23870,3
0,1405105546,333934,30600,100,14595,23485,1,30510,95,14485,23870,3
0,1405105547,334935,30600,100,14600,23496,1,30465,95,14485,23870,3
0,1405105548,335944,30600,98,14600,23485,1,30510,95,14485,23870,3
0,1405105549,336945,30600,100,14600,23496,1,30510,94,14485,23870,3
0,1405105550,337954,30600,100,14600,23485,1,30510,100,14490,23870,3
0,1405105551,338956,30600,100,14605,23496,1,30510,101,14490,23870,3
0,1405105552,339968,30600,100,14605,23496,1,30510,101,14490,23870,3
0,1405105553,340978,30600,100,14605,23485,1,30510,101,14490,23870,3
0,1405105554,341982,30600,100,14605,23485,1,30510,103,14490,23870,3
0,1405105555,342991,30600,100,14610,23496,1,30510,103,14495,23870,3
0,1405105557,344010,30600,100,14610,23485,1,30510,103,14495,23870,3
0,1405105558,345022,30600,100,14610,23485,1,30510,103,14495,23870,3
0,1405105559,346035,30600,100,14610,23496,1,30510,103,14495,23870,3
0,1405105560,347036,30600,100,14610,23496,1,30510,101,14500,23870,3
0,1405105561,348038,30600,100,14615,23485,1,30510,101,14500,23870,3
0,1405105562,349041,30600,100,14615,23496,1,30510,101,14500,23870,3
0,1405105563,350047,30600,100,14615,23485,1,30510,100,14500,23870,3
0,1405105564,351054,30600,100,14615,23485,1,30510,98,14500,23870,3
0,1405105565,352056,30600,100,14615,23474,1,30510,98,14505,23881,3
0,1405105566,353059,30555,1,14560,23155,1,30465,-2,14450,23870,3
0,1405105567,354067,30600,92,14600,23463,1,30510,89,14490,23870,3
